"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type_","typetext","zip"
"De Saix Blvd & Alden Pl (3L01)","NAT","Necessary Action Taken","POINT (-90.07608324 29.98870993)",,,,,"3678830","543570","A0092214","3","1H","2014-01-01T15:38:30.000","2014-01-01T15:53:23.000","2014-01-01T15:38:30.000",,"18","TRAFFIC INCIDENT","70119"
"S Pierce St & Ulloa St","NAT","Necessary Action Taken","POINT (-90.10404114 29.96865773)",,,,,"3670058","536182","A0092314","1","1H",,"2014-01-01T15:52:11.000","2014-01-01T15:39:06.000","2014-01-01T15:41:35.000","21","COMPLAINT OTHER","70119"
"010XX Loyola Ave","NAT","Necessary Action Taken","POINT (-90.07784733 29.9460129)",,,,,"3678441","528037","A0092414","6","2A","2014-01-01T15:48:10.000","2014-01-01T16:09:51.000","2014-01-01T15:39:35.000","2014-01-01T15:40:47.000","103","DISTURBANCE (OTHER)","70113"
"X Canal St","RTF","REPORT TO FOLLOW","POINT (-90.06460433 29.94961014)",,,,,"3682621","529391","A0092514","8","1E","2014-01-01T16:23:10.000","2014-01-01T18:44:14.000","2014-01-01T15:39:45.000","2014-01-01T16:08:41.000","67","THEFT","70130"
"Saint Charles Ave & Nashville Ave (2F02)","NAT","Necessary Action Taken","POINT (-90.11660473 29.9301226)",,,,,"3666229","522126","A0092614","2","1H","2014-01-01T15:39:56.000","2014-01-01T15:47:34.000","2014-01-01T15:39:56.000",,"21","COMPLAINT OTHER","70115"
"Hagan Ave (1M04) & Orleans Ave","NAT","Necessary Action Taken","POINT (-90.0892646 29.97497583)",,,,,"3674711","538530","A0092714","1","1H",,"2014-01-01T15:50:00.000","2014-01-01T15:40:06.000","2014-01-01T15:40:38.000","21","COMPLAINT OTHER","70119"
"001XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06961942 29.95387431)",,,,,"3681015","530924","A0092814","8","1H",,"2014-01-01T16:23:49.000","2014-01-01T15:41:46.000","2014-01-01T15:42:00.000","21","COMPLAINT OTHER","70130"
"001XX N Roadway St","NAT","Necessary Action Taken","POINT (-90.11545386 30.02534934)",,,,,"3666225","556759","A0093014","3","2B","2014-01-01T15:42:29.000","2014-01-01T15:58:27.000","2014-01-01T15:42:29.000",,"62L","BURGLAR ALARM, LOCAL","70124"
"021XX Annunciation St","RTF","REPORT TO FOLLOW","POINT (-90.07407156 29.92770261)",,,,,"3679710","521392","A0093114","6","1H","2014-01-01T16:34:49.000","2014-01-01T18:28:41.000","2014-01-01T15:44:47.000","2014-01-01T16:09:56.000","21","COMPLAINT OTHER","70130"
"Tulane Ave & S Broad Ave (1G02)","NAT","Necessary Action Taken","POINT (-90.09058818 29.96173121)",,,,,"3674345","533709","A0093214","1","1H","2014-01-01T15:49:37.000","2014-01-01T15:53:11.000","2014-01-01T15:45:06.000","2014-01-01T15:46:03.000","21","COMPLAINT OTHER","70119"
"023XX S Robertson St","NAT","Necessary Action Taken","POINT (-90.08841555 29.94130405)",,,,,"3675113","526288","A0093314","6","1G","2014-01-01T15:45:36.000","2014-01-01T17:29:24.000","2014-01-01T15:45:36.000","2014-01-01T15:47:04.000","58","RETURN FOR ADDITIONAL INFO","70113"
"022XX Port St","NAT","Necessary Action Taken","POINT (-90.04581393 29.98021984)",,,,,"3688446","540589","A0235314","5","1H","2014-01-02T17:26:34.000","2014-01-02T17:34:28.000","2014-01-02T17:26:34.000",,"21","COMPLAINT OTHER","70117"
"Harrison Ave & Argonne Blvd (3I04)","NAT","Necessary Action Taken","POINT (-90.10268056 30.00411603)",,,,,"3670350","549080","A0093414","3","1H","2014-01-01T15:46:58.000","2014-01-01T15:54:59.000","2014-01-01T15:46:58.000",,"18","TRAFFIC INCIDENT","70124"
"S Pierce St & Ulloa St","NAT","Necessary Action Taken","POINT (-90.10404114 29.96865773)",,,,,"3670058","536182","A0093514","1","1H",,"2014-01-01T15:52:15.000","2014-01-01T15:47:31.000",,"18","TRAFFIC INCIDENT","70119"
"Fern St & Burthe St","RTF","REPORT TO FOLLOW","POINT (-90.13034143 29.94384625)",,,,,"3661826","527071","A0093614","2","1A","2014-01-01T16:54:48.000","2014-01-01T18:20:54.000","2014-01-01T15:47:43.000","2014-01-01T16:44:46.000","100","HIT & RUN","70118"
"Tulane Ave & S Salcedo St (1K01)","NAT","Necessary Action Taken","POINT (-90.09527318 29.96386013)",,,,,"3672853","534467","A0093714","1","1H",,"2014-01-01T15:55:08.000","2014-01-01T15:48:59.000","2014-01-01T15:48:59.000","18","TRAFFIC INCIDENT","70119"
"003XX Canal St","NAT","Necessary Action Taken","POINT (-90.06629572 29.95032257)",,,,,"3682082","529645","A0093814","8","1H","2014-01-01T16:26:37.000","2014-01-01T18:40:31.000","2014-01-01T15:49:03.000","2014-01-01T16:26:35.000","21","COMPLAINT OTHER","70130"
"098XX E Wheaton Cir","VOI","VOID","POINT (-89.98059841 30.0402613)",,,,,"3708834","562660","A0093914","7","2A",,"2014-01-01T15:58:44.000","2014-01-01T15:49:39.000","2014-01-01T15:51:21.000","103","DISTURBANCE (OTHER)","70127"
"005XX River Oaks Dr","RTF","REPORT TO FOLLOW","POINT (-90.00507809 29.92636351)",,,,,"3701569","521152","A0094114","4","2A","2014-01-01T16:05:14.000","2014-01-01T17:37:17.000","2014-01-01T15:50:51.000","2014-01-01T15:55:44.000","103","DISTURBANCE (OTHER)","70131"
"003XX Bourbon St","NAT","Necessary Action Taken","POINT (-90.06830143 29.95552589)",,,,,"3681426","531530","A0094214","8","1A",,"2014-01-01T17:43:35.000","2014-01-01T15:51:19.000",,"103","DISTURBANCE (OTHER)","70130"
"Tulane Ave & S Carrollton Ave (1K02)","NAT","Necessary Action Taken","POINT (-90.10642791 29.9689451)",,,,,"3669301","536278","A0094314","1","1H","2014-01-01T16:01:49.000","2014-01-01T16:18:13.000","2014-01-01T15:51:40.000","2014-01-01T15:51:40.000","18","TRAFFIC INCIDENT","70119"
"036XX Mac Arthur Blvd","GOA","GONE ON ARRIVAL","POINT (-90.01901691 29.9257278)",,,,,"3697157","520870","A0094414","4","1A",,"2014-01-01T16:38:45.000","2014-01-01T15:51:51.000","2014-01-01T16:38:39.000","99","WRECKLESS DRIVING","70114"
"025XX Banks St","NAT","Necessary Action Taken","POINT (-90.08735302 29.96166377)",,,,,"3675369","533696","A0094514","1","2A","2014-01-01T15:58:07.000","2014-01-01T17:08:18.000","2014-01-01T15:52:54.000","2014-01-01T15:54:08.000","107","SUSPICIOUS PERSON","70119"
"032XX Gentilly Blvd","NAT","Necessary Action Taken","POINT (-90.05849431 30.00017499)",,,,,"3684351","547800","A0094614","3","1H","2014-01-01T15:53:37.000","2014-01-01T16:06:53.000","2014-01-01T15:53:37.000",,"21","COMPLAINT OTHER","70122"
"006XX Philip St","NAT","Necessary Action Taken","POINT (-90.07456346 29.92559)",,,,,"3679563","520622","A0094714","6","1A","2014-01-01T16:33:28.000","2014-01-01T16:48:41.000","2014-01-01T15:53:49.000","2014-01-01T16:27:50.000","103","DISTURBANCE (OTHER)","70130"
"4th St & Willow St","NAT","Necessary Action Taken","POINT (-90.09300405 29.94202968)",,,,,"3673657","526536","A0094814","6","1A","2014-01-01T16:17:19.000","2014-01-01T16:25:30.000","2014-01-01T15:55:32.000","2014-01-01T16:15:31.000","94F","FIREWORKS","70113"
"003XX Bourbon St","NAT","Necessary Action Taken","POINT (-90.06830143 29.95552589)",,,,,"3681426","531530","A0094914","8","1H","2014-01-01T16:06:55.000","2014-01-01T18:31:19.000","2014-01-01T15:56:04.000","2014-01-01T15:56:04.000","21","COMPLAINT OTHER","70130"
"Canal St & Chartres St","NAT","Necessary Action Taken","POINT (-90.06810396 29.95268451)",,,,,"3681500","530497","A0095014","8","1H","2014-01-01T15:56:08.000","2014-01-01T16:13:34.000","2014-01-01T15:56:05.000","2014-01-01T15:56:05.000","18","TRAFFIC INCIDENT","70130"
"059XX Congress Dr","RTF","REPORT TO FOLLOW","POINT (-90.03691031 30.02173219)",,,,,"3691094","555716","A0095114","3","1B","2014-01-01T16:21:33.000","2014-01-01T17:27:24.000","2014-01-01T15:57:08.000","2014-01-01T15:57:59.000","29","DEATH","70126"
"047XX Canal St","NAT","Necessary Action Taken","POINT (-90.1067805 29.97885244)",,,,,"3669151","539880","A0095214","3","1H","2014-01-01T15:57:13.000","2014-01-01T16:02:49.000","2014-01-01T15:57:13.000",,"21","COMPLAINT OTHER","70119"
"076XX Chef Menteur Hwy","NAT","Necessary Action Taken","POINT (-89.99727874 30.01243584)",,,,,"3703674","552479","A0095314","7","1A",,"2014-01-01T16:53:53.000","2014-01-01T15:58:12.000","2014-01-01T16:27:31.000","103","DISTURBANCE (OTHER)","70126"
"031XX Oliver White Ave","NAT","Necessary Action Taken","POINT (-90.034045 29.98868735)",,,,,"3692137","543710","A0095414","5","1H","2014-01-01T15:58:22.000","2014-01-01T16:09:38.000","2014-01-01T15:58:22.000","2014-01-01T15:58:34.000","18","TRAFFIC INCIDENT","70126"
"Dumaine & River","NAT","Necessary Action Taken","POINT (-90.06076746 29.95777636)",,,,,"3683803","532374","A0095514","8","2A","2014-01-01T16:09:12.000","2014-01-01T16:29:01.000","2014-01-01T15:58:51.000","2014-01-01T15:58:51.000","107","SUSPICIOUS PERSON","70116"
"007XX Orleans Ave","RTF","REPORT TO FOLLOW","POINT (-90.06484436 29.95901693)",,,,,"3682507","532811","A0095614","8","1C","2014-01-01T16:26:26.000","2014-01-01T17:32:53.000","2014-01-01T16:00:06.000","2014-01-01T16:08:30.000","20","AUTO ACCIDENT","70116"
"S Pierce St & Ulloa St","NAT","Necessary Action Taken","POINT (-90.10404114 29.96865773)",,,,,"3670058","536182","A0095714","1","1H","2014-01-01T16:15:45.000","2014-01-01T16:18:19.000","2014-01-01T16:00:17.000","2014-01-01T16:00:17.000","21","COMPLAINT OTHER","70119"
"053XX Edenboro Rd","NAT","Necessary Action Taken","POINT (-89.98185057 30.02625998)",,,,,"3708498","557564","A0095914","7","1A",,"2014-01-01T17:11:13.000","2014-01-01T16:03:59.000","2014-01-01T16:59:56.000","103","DISTURBANCE (OTHER)","70127"
"X Canal St","RTF","REPORT TO FOLLOW","POINT (-90.06321296 29.9504714)",,,,,"3683058","529710","A0096014","8","1E","2014-01-01T17:24:35.000","2014-01-01T18:16:23.000","2014-01-01T16:04:51.000","2014-01-01T17:07:21.000","100","HIT & RUN","70130"
"014XX Filmore Ave","NAT","Necessary Action Taken","POINT (-90.07691701 30.0117783)",,,,,"3678474","551955","A0096114","3","2C","2014-01-01T16:10:02.000","2014-01-01T16:18:43.000","2014-01-01T16:05:17.000","2014-01-01T16:06:03.000","62A","BURGLAR ALARM, SILENT","70122"
"035XX Bienville St","NAT","Necessary Action Taken","POINT (-90.09378477 29.97281154)",,,,,"3673289","537727","A0096314","1","1H","2014-01-01T16:08:17.000","2014-01-01T16:14:42.000","2014-01-01T16:08:13.000","2014-01-01T16:08:13.000","21","COMPLAINT OTHER","70119"
"Saint Claude Ave & Marigny St (5B02)","NAT","Necessary Action Taken","POINT (-90.05555 29.96882944)",,,,,"3685410","536412","A0096414","5","1H","2014-01-01T16:08:28.000","2014-01-01T16:15:48.000","2014-01-01T16:08:28.000",,"18","TRAFFIC INCIDENT","70117"
"029XX Paris Ave","RTF","REPORT TO FOLLOW","POINT (-90.07332202 29.98768921)",,,,,"3679708","543208","A0096514","3","1E","2014-01-01T16:09:50.000","2014-01-01T18:18:38.000","2014-01-01T16:09:48.000","2014-01-01T16:09:48.000","62C","SIMPLE BURGLARY VEHICLE","70119"
"012XX Saint Anthony St","UNF","UNFOUNDED","POINT (-90.06141958 29.96863206)",,,,,"3683552","536320","A0096614","5","1C","2014-01-01T16:20:12.000","2014-01-01T17:12:58.000","2014-01-01T16:10:30.000","2014-01-01T16:13:36.000","62R","RESIDENCE BURGLARY","70116"
"004XX Whitney Ave","RTF","REPORT TO FOLLOW","POINT (-90.04076622 29.95093652)",,,,,"3690164","529958","A0096714","4","2A","2014-01-01T16:25:08.000","2014-01-01T18:48:19.000","2014-01-01T16:15:25.000","2014-01-01T16:20:24.000","62R","RESIDENCE BURGLARY","70114"
"Gen De Gaulle Dr (4J01) & Westbend Pkwy","UNF","UNFOUNDED","POINT (-90.02135833 29.92531974)",,,,,"3696417","520713","A0096814","4","2A","2014-01-01T16:20:51.000","2014-01-01T16:28:16.000","2014-01-01T16:16:41.000","2014-01-01T16:19:51.000","106","OBSCENITY, EXPOSING","70114"
"015XX Elysian Fields Ave","RTF","REPORT TO FOLLOW","POINT (-90.05665848 29.97333927)",,,,,"3685041","538048","A0096914","5","1B","2014-01-01T18:50:08.000","2014-01-01T19:27:38.000","2014-01-01T16:16:58.000","2014-01-01T17:21:12.000","67F","THEFT BY FRAUD","70117"
"025XX Agriculture St","VOI","VOID","POINT (-90.0508233 29.98839025)",,,,,"3686827","543542","A0097014","3","2C",,"2014-01-01T16:22:39.000","2014-01-01T16:17:56.000","2014-01-01T16:18:36.000","62A","BURGLAR ALARM, SILENT","70122"
"025XX Tulane Ave","RTF","REPORT TO FOLLOW","POINT (-90.08872297 29.96060665)",,,,,"3674940","533306","A0097114","1","2B","2014-01-01T16:25:57.000","2014-01-01T17:44:07.000","2014-01-01T16:18:25.000",,"103D","DOMESTIC DISTURBANCE","70119"
"A P Tureaud Ave (5A02) & N Prieur St","NAT","Necessary Action Taken","POINT (-90.06727499 29.97576958)",,,,,"3681670","538895","A0097214","5","1H","2014-01-01T16:20:08.000","2014-01-01T16:29:28.000","2014-01-01T16:20:08.000",,"18","TRAFFIC INCIDENT","70116"
"049XX Miles Dr","RTF","REPORT TO FOLLOW","POINT (-90.07113004 30.00532297)",,,,,"3680331","549628","A0097314","3","2B","2014-01-01T16:27:35.000","2014-01-01T17:46:59.000","2014-01-01T16:20:25.000","2014-01-01T16:22:45.000","103F","FIGHT","70122"
"Poydras St & Convention Center Blvd (8A02)","NAT","Necessary Action Taken","POINT (-90.06422096 29.94810302)",,,,,"3682748","528845","A0097414","8","1H","2014-01-01T16:20:29.000","2014-01-01T16:41:22.000","2014-01-01T16:20:26.000","2014-01-01T16:20:26.000","18","TRAFFIC INCIDENT","70130"
"Edith Weston Pl & Benefit St (5Q02)","NAT","Necessary Action Taken","POINT (-90.03095446 29.98875582)",,,,,"3693115","543746","A0097514","5","1H","2014-01-01T16:22:08.000","2014-01-01T16:26:52.000","2014-01-01T16:22:08.000","2014-01-01T16:22:45.000","18","TRAFFIC INCIDENT",
"022XX Saint Anthony St","RTF","REPORT TO FOLLOW","POINT (0 0)",,,,,"37369000","3513814","A0097614","5","1A","2014-01-01T16:35:03.000","2014-01-01T17:52:22.000","2014-01-01T16:23:47.000","2014-01-01T16:29:49.000","103M","MENTAL PATIENT","70119"
"022XX Saint Anthony St","DUP","DUPLICATE","POINT (-90.06277096 29.9803152)",,,,,"3683077","540563","A0097714","5","2A",,"2014-01-01T16:34:45.000","2014-01-01T16:23:53.000","2014-01-01T16:32:57.000","67A","AUTO THEFT","70119"
"077XX Downman Rd","UNF","UNFOUNDED","POINT (-90.02594558 30.0296412)",,,,,"3694531","558631","A0097814","3","1A","2014-01-01T18:05:05.000","2014-01-01T18:06:22.000","2014-01-01T16:25:32.000","2014-01-01T17:58:07.000","103","DISTURBANCE (OTHER)","70126"
"015XX Dufossat St","VOI","VOID","POINT (-90.11107268 29.92684989)",,,,,"3667994","520955","A0097914","2","2C",,"2014-01-01T16:29:47.000","2014-01-01T16:26:42.000","2014-01-01T16:27:17.000","62A","BURGLAR ALARM, SILENT","70115"
"001XX S Lopez St","NAT","Necessary Action Taken","POINT (-90.09223657 29.96803051)",,,,,"3673798","535994","A0098014","1","1H","2014-01-01T16:28:39.000","2014-01-01T17:10:17.000","2014-01-01T16:28:35.000","2014-01-01T16:28:35.000","21","COMPLAINT OTHER","70119"
"Decatur St (8E05) & Esplanade Ave","NAT","Necessary Action Taken","POINT (-90.05807064 29.9620185)",,,,,"3684640","533927","A0098114","8","2A","2014-01-01T16:29:21.000","2014-01-01T16:38:38.000","2014-01-01T16:29:18.000","2014-01-01T16:29:18.000","107","SUSPICIOUS PERSON","70116"
"007XX Piety St","UNF","UNFOUNDED","POINT (-90.04305565 29.96304295)",,,,,"3689390","534352","A0098214","5","1A","2014-01-01T16:55:57.000","2014-01-01T17:05:20.000","2014-01-01T16:30:31.000","2014-01-01T16:42:56.000","94F","FIREWORKS","70117"
"101XX Chevy Chase Dr","NAT","Necessary Action Taken","POINT (-89.97762043 30.04103234)",,,,,"3709773","562951","A0098314","7","1H","2014-01-01T17:22:47.000","2014-01-01T17:35:36.000","2014-01-01T16:31:24.000","2014-01-01T17:00:12.000","21","COMPLAINT OTHER","70127"
"012XX Shirley Dr","RTF","REPORT TO FOLLOW","POINT (-90.03126788 29.94237298)",,,,,"3693207","526878","A0098414","4","1E","2014-01-01T19:06:55.000","2014-01-01T20:25:44.000","2014-01-01T16:32:23.000","2014-01-01T19:02:38.000","67","THEFT","70114"
"003XX Royal St","UNF","UNFOUNDED","POINT (-90.06687158 29.95542795)",,,,,"3681879","531499","A0098514","8","0E",,"2014-01-02T01:36:47.000","2014-01-01T16:35:16.000","2014-01-02T01:36:44.000","21P","LOST PROPERTY","70130"
"080XX Olive St","NAT","Necessary Action Taken","POINT (-90.11199297 29.96258515)",,,,,"3667564","533947","A0098614","2","2C","2014-01-01T16:42:53.000","2014-01-01T16:44:39.000","2014-01-01T16:35:31.000","2014-01-01T16:36:06.000","62A","BURGLAR ALARM, SILENT","70125"
"006XX N Carrollton Ave","NAT","Necessary Action Taken","POINT (-90.09633862 29.9789783)",,,,,"3672456","539961","A0098714","3","1H","2014-01-01T16:39:09.000","2014-01-01T17:27:45.000","2014-01-01T16:35:32.000","2014-01-01T16:35:32.000","21","COMPLAINT OTHER","70119"
"004XX N Carrollton Ave","UNF","UNFOUNDED","POINT (-90.09936097 29.97823533)",,,,,"3671502","539680","A0098814","3","0E",,"2014-01-01T17:22:02.000","2014-01-01T16:36:34.000","2014-01-01T17:21:53.000","21P","LOST PROPERTY","70119"
"St Ann St & N Rampart St","NAT","Necessary Action Taken","POINT (-90.06760428 29.96133037)",,,,,"3681624","533643","A0098914","8","1H","2014-01-01T16:38:47.000","2014-01-01T17:46:41.000","2014-01-01T16:38:47.000","2014-01-01T16:41:43.000","21","COMPLAINT OTHER","70116"
"024XX Wisteria St","GOA","GONE ON ARRIVAL","POINT (-90.05425086 30.00132177)",,,,,"3685689","548232","A0099014","3","2A",,"2014-01-01T16:57:16.000","2014-01-01T16:41:29.000","2014-01-01T16:48:59.000","107","SUSPICIOUS PERSON","70122"
"016XX Saint Charles Ave","NAT","Necessary Action Taken","POINT (-90.0760579 29.93795817)",,,,,"3679040","525114","A0099114","6","2C","2014-01-01T16:54:13.000","2014-01-01T16:59:01.000","2014-01-01T16:42:28.000","2014-01-01T16:48:47.000","62A","BURGLAR ALARM, SILENT","70130"
"053XX Wilton Dr","UNF","UNFOUNDED","POINT (-90.06623073 30.01279106)",,,,,"3681852","552361","A0099214","3","1E",,"2014-01-01T17:21:45.000","2014-01-01T16:43:02.000","2014-01-01T17:21:36.000","21N","NOISE COMPLAINT","70122"
"Jeannette St & Eagle St","NAT","Necessary Action Taken","POINT (-90.1333613 29.95417361)",,,,,"3660830","530816","A0099314","2","1H","2014-01-01T16:43:33.000","2014-01-01T16:51:22.000","2014-01-01T16:43:30.000","2014-01-01T16:43:30.000","18","TRAFFIC INCIDENT","70118"
"Decatur St (8E05) & Esplanade Ave","NAT","Necessary Action Taken","POINT (-90.05807064 29.9620185)",,,,,"3684640","533927","A0099414","8","1F",,"2014-01-01T17:23:30.000","2014-01-01T16:43:34.000","2014-01-01T16:50:57.000","17M","MUNICIPAL ATTACHMENT","70116"
"Decatur St (8E05) & Esplanade Ave","NAT","Necessary Action Taken","POINT (-90.05807064 29.9620185)",,,,,"3684640","533927","A0099514","8","1F",,"2014-01-01T18:54:24.000","2014-01-01T16:43:53.000",,"17M","MUNICIPAL ATTACHMENT","70116"
"025XX Banks St","RTF","REPORT TO FOLLOW","POINT (-90.08737574 29.96114755)",,,,,"3675364","533508","A0099614","1","1G",,"2014-01-01T17:44:44.000","2014-01-01T16:44:33.000","2014-01-01T16:44:33.000","17F","FUGITIVE ATTACHMENT","70119"
"003XX Canal St","DUP","DUPLICATE","POINT (-90.06629572 29.95032257)",,,,,"3682082","529645","A0099714","8","1B",,"2014-01-01T16:49:13.000","2014-01-01T16:44:47.000",,"67F","THEFT BY FRAUD","70130"
"L B Landry Ave (4A05) & Thayer St","NAT","Necessary Action Taken","POINT (-90.04141577 29.9374848)",,,,,"3690014","525064","A0099814","4","1H","2014-01-01T16:46:10.000","2014-01-01T17:28:19.000","2014-01-01T16:46:10.000",,"18","TRAFFIC INCIDENT","70114"
"Cleveland Ave & S White St","NAT","Necessary Action Taken","POINT (-90.08964901 29.96562622)",,,,,"3674627","535129","A0099914","1","1H",,"2014-01-01T16:50:38.000","2014-01-01T16:46:21.000","2014-01-01T16:50:34.000","21","COMPLAINT OTHER","70119"
"078XX Michigan St","NAT","Necessary Action Taken","POINT (-89.97227262 30.05264212)",,,,,"3711414","567193","A0100114","7","1E","2014-01-01T17:46:23.000","2014-01-01T17:53:23.000","2014-01-01T16:47:23.000","2014-01-01T17:40:54.000","21N","NOISE COMPLAINT","70128"
"037XX S Carrollton Ave","NAT","Necessary Action Taken","POINT (-90.11005438 29.96515938)",,,,,"3668168","534889","A0100214","2","1H","2014-01-01T16:47:50.000","2014-01-01T17:02:25.000","2014-01-01T16:47:48.000","2014-01-01T16:47:48.000","21","COMPLAINT OTHER","70125"
"051XX Kendall Dr","NAT","Necessary Action Taken","POINT (-90.03964236 30.01182905)",,,,,"3690270","552105","A0100314","3","2C","2014-01-01T17:02:23.000","2014-01-01T17:14:56.000","2014-01-01T16:48:45.000","2014-01-01T16:57:22.000","62A","BURGLAR ALARM, SILENT","70126"
"S Carrollton Ave (2D01) & St Charles Ave","RTF","REPORT TO FOLLOW","POINT (-90.13433254 29.94310644)",,,,,"3660564","526789","A0100414","2","2B",,"2014-01-01T17:17:13.000","2014-01-01T16:51:05.000","2014-01-01T16:57:45.000","20I","AUTO ACCIDENT WITH INJURY","70118"
"Leonidas St & Cohn St","NAT","Necessary Action Taken","POINT (-90.12870623 29.95571011)",,,,,"3662298","531391","A0100514","2","1H","2014-01-01T16:51:35.000","2014-01-01T16:57:08.000","2014-01-01T16:51:27.000","2014-01-01T16:51:27.000","18","TRAFFIC INCIDENT","70118"
