"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type","typetext","zip"
"047XX Werner Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.99362983474508 30.019889927084094)",,,,,"3704798.00000000","555204.00000000","A0095911","7","1H","2011-01-01T14:19:39.000","2011-01-01T14:25:24.000","2011-01-01T14:03:08.000","2011-01-01T14:03:10.000","21","COMPLAINT OTHER","70126"
"065XX Lamb Rd","NAT","NECESSARY ACTION TAKEN","POINT (-90.01434651642396 30.020668328574043)",,,,,"3698239.00000000","555411.00000000","A0096111","7","2B","2011-01-01T14:18:39.000","2011-01-01T14:38:55.000","2011-01-01T14:05:09.000","2011-01-01T14:08:57.000","24","AMBULANCE REQUEST","70126"
"Desire St & N Miro St","NAT","NECESSARY ACTION TAKEN","POINT (-90.03713115032129 29.978102049360714)",,,,,"3691204.00000000","539850.00000000","A0096211","5","2H","2011-01-01T14:17:31.000","2011-01-01T14:41:54.000","2011-01-01T14:07:43.000","2011-01-01T14:09:36.000","21","COMPLAINT OTHER","70117"
"021XX Baronne St","RTF","REPORT TO FOLLOW","POINT (-90.08158158020437 29.936768183713088)",,,,,"3677296.00000000","524663.00000000","A0096411","6","1C","2011-01-01T15:28:52.000","2011-01-01T16:35:00.000","2011-01-01T14:08:17.000","2011-01-01T15:25:42.000","62R","RESIDENCE BURGLARY","70113"
"016XX La Salle St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08402507609065 29.942849655285993)",,,,,"3676498.00000000","526866.00000000","A0096311","6","1H","2011-01-01T14:10:52.000","2011-01-01T14:17:33.000","2011-01-01T14:08:29.000","2011-01-01T14:08:36.000","21","COMPLAINT OTHER","70113"
"101XX Old Gentilly Rd","NAT","NECESSARY ACTION TAKEN","POINT (-89.96719014435821 30.014528009324174)",,,,,"3713188.00000000","553353.00000000","A0096711","7","1G","2011-01-01T14:46:00.000","2011-01-01T15:06:49.000","2011-01-01T14:11:48.000","2011-01-01T14:38:40.000","21","COMPLAINT OTHER","70129"
"Baudin St & S Broad St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09052388433142 29.962084144309937)",,,,,"3674364.00000000","533838.00000000","A0096511","1","1H","2011-01-01T14:12:01.000","2011-01-01T14:14:41.000","2011-01-01T14:12:00.000","2011-01-01T14:12:01.000","107","SUSPICIOUS PERSON","70119"
"062XX Magazine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.12473805919937 29.92339976920014)",,,,,"3663679.00000000","519655.00000000","A0096611","2","1E",,"2011-01-01T15:32:02.000","2011-01-01T14:13:19.000","2011-01-01T15:05:26.000","21","COMPLAINT OTHER","70118"
"007XX Decatur St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06236559709268 29.957087953552396)",,,,,"3683300.00000000","532119.00000000","A0096811","8","1H",,"2011-01-02T00:58:10.000","2011-01-01T14:14:21.000","2011-01-02T00:38:46.000","21","COMPLAINT OTHER","70116"
"Clover St & Lotus St","NAT","NECESSARY ACTION TAKEN","POINT (-90.04749101083031 29.997035594740783)",,,,,"3687847.00000000","546698.00000000","A0097111","3","1H","2011-01-01T15:52:53.000","2011-01-01T15:54:48.000","2011-01-01T14:15:48.000","2011-01-01T15:42:45.000","94F","FIREWORKS","70122"
"042XX Gen De Gaulle Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.0126017073917 29.920495655589207)",,,,,"3699211.00000000","518991.00000000","A0097011","4","2C","2011-01-01T14:20:56.000","2011-01-01T14:25:02.000","2011-01-01T14:15:59.000","2011-01-01T14:17:44.000","62A","BURGLAR ALARM, SILEN","70131"
"I-10 E & Little Woods Exit","GOA","GONE ON ARRIVAL","POINT (-89.93882704476536 30.06014187824117)",,,,,"3721962.00000000","570048.00000000","A0097211","7","2D",,"2011-01-01T14:25:45.000","2011-01-01T14:16:05.000","2011-01-01T14:20:03.000","99","RECKLESS DRIVING","70129"
"I-10 W & I-610 W","DUP","DUPLICATE","POINT (-90.12124934854424 29.995950657596865)",,,,,"3664505.00000000","546049.00000000","B1052311","3","2C",,"2011-02-07T17:49:10.000","2011-02-07T17:45:04.000",,"20","AUTO ACCIDENT","70124"
"N Claiborne & Lafitte","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A4537311","0","1H","2011-01-29T23:05:11.000","2011-01-29T23:24:05.000","2011-01-29T23:05:11.000","2011-01-29T23:05:11.000","21","COMPLAINT OTHER",
"095XX Stroelitz St","RTF","REPORT TO FOLLOW","POINT (-90.12212093232007 29.97464915883189)",,,,,"3664311.00000000","538300.00000000","A0097611","3","2B","2011-01-01T14:35:21.000","2011-01-01T15:26:24.000","2011-01-01T14:18:04.000","2011-01-01T14:23:03.000","35D","SIMPLE BATTERY DOMES","70118"
"147XX Chef Menteur Hwy","NAT","NECESSARY ACTION TAKEN","POINT (-89.90425047516077 30.038788769111676)",,,,,"3732996.00000000","562418.00000000","A0097311","7","1H","2011-01-01T14:18:25.000","2011-01-01T14:27:08.000","2011-01-01T14:18:24.000","2011-01-01T14:18:25.000","18","TRAFFIC  INCIDENT","70129"
"I-610 E & St Bernard Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07712198448971 29.992808975243992)",,,,,"3678485.00000000","545057.00000000","A0097511","3","2D","2011-01-01T14:30:14.000","2011-01-01T14:48:51.000","2011-01-01T14:18:36.000","2011-01-01T14:21:54.000","99","RECKLESS DRIVING","70122"
"021XX Pine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.11792813789091 29.950127428815346)",,,,,"3665733.00000000","529397.00000000","A0097711","2","1H","2011-01-01T14:23:54.000","2011-01-01T14:45:19.000","2011-01-01T14:23:25.000","2011-01-01T14:23:27.000","21","COMPLAINT OTHER","70118"
"N Derbigny St & St Roch Ave","RTF","REPORT TO FOLLOW","POINT (-90.0527385906863 29.974897092123282)",,,,,"3686276.00000000","538629.00000000","A0097811","5","2B","2011-01-01T14:51:11.000","2011-01-01T15:47:42.000","2011-01-01T14:24:50.000","2011-01-01T14:41:58.000","20I","AUTO ACCIDENT WITH I","70117"
"015XX N Rocheblave St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07312013305274 29.976988569985465)",,,,,"3679815.00000000","539318.00000000","A0097911","1","2C","2011-01-01T14:34:48.000","2011-01-01T14:42:57.000","2011-01-01T14:25:28.000","2011-01-01T14:27:42.000","103","DISTURBANCE (OTHER)","70119"
"002XX S Olympia St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10678696617941 29.977127876840104)",,,,,"3669156.00000000","539253.00000000","A0098111","3","1H","2011-01-01T15:39:19.000","2011-01-01T15:56:19.000","2011-01-01T14:25:31.000","2011-01-01T15:19:01.000","21","COMPLAINT OTHER","70119"
"048XX Conti St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10561628332223 29.981907421726934)",,,,,"3669508.00000000","540995.00000000","A0098011","3","1H","2011-01-01T14:26:27.000","2011-01-01T14:49:21.000","2011-01-01T14:26:26.000","2011-01-01T14:26:27.000","18","TRAFFIC  INCIDENT","70119"
"016XX St Charles Ave","DUP","DUPLICATE","POINT (-90.07590762971769 29.93827607608469)",,,,,"3679087.00000000","525231.00000000","A0098311","6","2C",,"2011-01-01T14:31:35.000","2011-01-01T14:26:33.000","2011-01-01T14:30:10.000","103","DISTURBANCE (OTHER)","70130"
"St Charles Ave & Terpsichore St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0759480483587 29.938325962394817)",,,,,"3679074.00000000","525249.00000000","A0098211","6","1H","2011-01-01T14:27:57.000","2011-01-01T15:15:17.000","2011-01-01T14:27:50.000","2011-01-01T14:27:53.000","21","COMPLAINT OTHER","70130"
"076XX Shorewood Blvd","VOI","VOID","POINT (-89.94557730716714 30.06758312457809)",,,,,"3719794.00000000","572728.00000000","A0098411","7","2D",,"2011-01-01T14:38:33.000","2011-01-01T14:32:56.000","2011-01-01T14:36:57.000","911","SILENT E-911 CALL","70128"
"079XX Olive St","NAT","NECESSARY ACTION TAKEN","POINT (-90.11141313047531 29.962021271050887)",,,,,"3667750.00000000","533744.00000000","A0098711","2","2H","2011-01-01T14:38:17.000","2011-01-01T14:47:48.000","2011-01-01T14:33:17.000","2011-01-01T14:35:15.000","21","COMPLAINT OTHER","70125"
"029XX Grand Route St John","VOI","VOID","POINT (-90.07999318160486 29.97977668467336)",,,,,"3677628.00000000","540308.00000000","A0098611","1","2C",,"2011-01-01T14:42:49.000","2011-01-01T14:33:58.000","2011-01-01T14:35:08.000","62A","BURGLAR ALARM, SILEN","70119"
"003XX Royal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06727941160821 29.955108575881717)",,,,,"3681752.00000000","531382.00000000","A0098811","8","1H",,"2011-01-02T01:18:18.000","2011-01-01T14:38:41.000","2011-01-02T00:58:16.000","21","COMPLAINT OTHER","70130"
"027XX S Galvez St","UNF","UNFOUNDED","POINT (-90.09692972291963 29.946970047579835)",,,,,"3672395.00000000","528320.00000000","A0098911","6","1E","2011-01-01T15:49:30.000","2011-01-01T15:50:39.000","2011-01-01T14:41:40.000","2011-01-01T15:45:58.000","67","THEFT","70125"
"006XX Decatur St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06316050685032 29.95641637971703)",,,,,"3683051.00000000","531872.00000000","A0099011","8","1C","2011-01-01T16:41:52.000","2011-01-01T16:48:37.000","2011-01-01T14:42:09.000","2011-01-01T16:34:46.000","103","DISTURBANCE (OTHER)","70130"
"020XX Lapeyrouse St","RTF","REPORT TO FOLLOW","POINT (-90.06933180372924 29.975076750205943)",,,,,"3681022.00000000","538636.00000000","A0099111","1","1A","2011-01-01T15:22:25.000","2011-01-01T16:02:32.000","2011-01-01T14:42:53.000","2011-01-01T15:19:31.000","56","SIMPLE CRIMINAL DAMA","70116"
"022XX N Miro St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05687510703618 29.9796892599056)",,,,,"3684947.00000000","540357.00000000","A0099611","5","1C","2011-01-01T16:00:22.000","2011-01-01T16:43:17.000","2011-01-01T14:46:47.000","2011-01-01T15:55:02.000","103","DISTURBANCE (OTHER)","70117"
"013XX Richland Rd","NAT","NECESSARY ACTION TAKEN","POINT (-90.01612420086413 29.94063911869675)",,,,,"3698011.00000000","526303.00000000","A0099211","4","1H","2011-01-01T16:54:15.000","2011-01-01T19:13:09.000","2011-01-01T14:46:48.000","2011-01-01T16:47:56.000","21","COMPLAINT OTHER","70114"
"013XX Evelina St","RTF","REPORT TO FOLLOW","POINT (-90.04274159132045 29.949496686429473)",,,,,"3689545.00000000","529428.00000000","A0099711","4","1A","2011-01-01T16:46:36.000","2011-01-01T17:30:46.000","2011-01-01T14:47:06.000","2011-01-01T16:34:59.000","21","COMPLAINT OTHER","70114"
"045XX Lynhuber Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.0147549454571 30.01391845481143)",,,,,"3698138.00000000","552955.00000000","A0099311","7","1C","2011-01-01T15:03:18.000","2011-01-01T15:09:35.000","2011-01-01T14:47:16.000","2011-01-01T14:49:49.000","103","DISTURBANCE (OTHER)","70126"
"013XX Richland Rd","NAT","NECESSARY ACTION TAKEN","POINT (-90.01612420086413 29.94063911869675)",,,,,"3698011.00000000","526303.00000000","A0099411","4","1H",,"2011-01-01T19:13:31.000","2011-01-01T14:47:48.000","2011-01-01T16:48:04.000","21","COMPLAINT OTHER","70114"
"Westbend Pkwy & Westpark Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.01998478323095 29.92800838525355)",,,,,"3696841.00000000","521696.00000000","A0099511","4","1H","2011-01-01T14:48:06.000","2011-01-01T15:09:59.000","2011-01-01T14:47:54.000","2011-01-01T14:47:56.000","18","TRAFFIC  INCIDENT","70114"
"051XX Burgundy St","VOI","VOID","POINT (-90.02199149517517 29.96030255516491)",,,,,"3696071.00000000","533432.00000000","B2047911","5","1C",,"2011-02-13T21:50:04.000","2011-02-13T21:48:58.000",,"20","AUTO ACCIDENT","70117"
"011XX Touro St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05935191231185 29.968534542708042)",,,,,"3684208.00000000","536292.00000000","A0100311","5","1F","2011-01-01T15:11:00.000","2011-01-01T15:36:24.000","2011-01-01T14:49:29.000","2011-01-01T15:08:37.000","19","DRUNK","70116"
"013XX Richland Rd","NAT","NECESSARY ACTION TAKEN","POINT (-90.01612420086413 29.94063911869675)",,,,,"3698011.00000000","526303.00000000","A0099911","4","1H",,"2011-01-01T17:32:05.000","2011-01-01T14:50:02.000","2011-01-01T16:48:17.000","21","COMPLAINT OTHER","70114"
"Conti St & N Rampart St","RTF","REPORT TO FOLLOW","POINT (-90.07043709950707 29.958128164665837)",,,,,"3680740.00000000","532469.00000000","A0100011","8","1C","2011-01-01T15:00:43.000","2011-01-01T17:40:15.000","2011-01-01T14:50:43.000","2011-01-01T14:51:06.000","20","AUTO ACCIDENT","70112"
"Washington Ave & S White St","GOA","GONE ON ARRIVAL","POINT (-90.10113052415527 29.9514919390341)",,,,,"3671047.00000000","529950.00000000","A0100211","2","1C","2011-01-01T15:17:22.000","2011-01-01T15:18:17.000","2011-01-01T14:50:57.000","2011-01-01T15:11:40.000","103","DISTURBANCE (OTHER)","70125"
"007XX Iberville St","RTF","REPORT TO FOLLOW","POINT (-90.06845649639752 29.954179397271513)",,,,,"3681383.00000000","531040.00000000","A0100411","8","1E","2011-01-01T15:05:57.000","2011-01-01T16:13:06.000","2011-01-01T14:51:53.000","2011-01-01T14:51:57.000","67","THEFT","70130"
"069XX Fleur De Lis Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.11763934521477 30.017895070171917)",,,,,"3665563.00000000","554041.00000000","A0100511","3","1A","2011-01-01T15:25:56.000","2011-01-01T16:53:20.000","2011-01-01T14:52:05.000","2011-01-01T15:07:28.000","103","DISTURBANCE (OTHER)","70124"
"014XX N Robertson St","GOA","GONE ON ARRIVAL","POINT (-90.06658432601562 29.970059102825154)",,,,,"3681912.00000000","536821.00000000","A0100711","1","2B","2011-01-01T15:04:55.000","2011-01-01T15:27:09.000","2011-01-01T14:53:41.000","2011-01-01T14:57:40.000","107","SUSPICIOUS PERSON","70116"
"Curran Blvd & Rochon Ave","NAT","NECESSARY ACTION TAKEN","POINT (-89.95018296177759 30.065819324560728)",,,,,"3718345.00000000","572069.00000000","A0100611","7","2B","2011-01-01T14:55:17.000","2011-01-01T15:11:13.000","2011-01-01T14:54:59.000","2011-01-01T14:55:01.000","107","SUSPICIOUS PERSON","70128"
"017XX Pressburg St","VOI","VOID","POINT (-90.07267017053468 30.017843437583)",,,,,"3679794.00000000","554176.00000000","A0100811","3","2C",,"2011-01-01T14:59:54.000","2011-01-01T14:56:01.000","2011-01-01T14:58:24.000","62A","BURGLAR ALARM, SILEN","70122"
"022XX Magnolia St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08826281649168 29.942579076979538)",,,,,"3675157.00000000","526753.00000000","A0100911","6","1C","2011-01-01T15:11:28.000","2011-01-01T15:28:16.000","2011-01-01T14:56:02.000","2011-01-01T15:07:25.000","103","DISTURBANCE (OTHER)","70113"
"060XX Magazine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.1219301410225 29.92221069295898)",,,,,"3664573.00000000","519232.00000000","A0101011","2","1H","2011-01-01T15:47:50.000","2011-01-01T16:44:13.000","2011-01-01T15:00:03.000","2011-01-01T15:19:01.000","21","COMPLAINT OTHER","70118"
"003XX Royal St","UNF","UNFOUNDED","POINT (-90.06727941160821 29.955108575881717)",,,,,"3681752.00000000","531382.00000000","A0101111","8","0A","2011-01-02T00:04:20.000","2011-01-02T01:11:08.000","2011-01-01T15:00:52.000","2011-01-02T00:02:54.000","21L","LOST OR STOLEN","70130"
"093XX Dinkins St","NAT","NECESSARY ACTION TAKEN","POINT (-89.99022347534016 30.044038600742457)",,,,,"3705773.00000000","563998.00000000","A0101411","7","1C","2011-01-01T15:11:15.000","2011-01-01T15:42:51.000","2011-01-01T15:02:09.000","2011-01-01T15:05:05.000","103","DISTURBANCE (OTHER)","70127"
"080XX Hickory St","NAT","NECESSARY ACTION TAKEN","POINT (-90.12429440368284 29.95090382638686)",,,,,"3663714.00000000","529658.00000000","A0101211","2","1H","2011-01-01T15:02:23.000","2011-01-01T15:10:48.000","2011-01-01T15:02:18.000","2011-01-01T15:02:21.000","21","COMPLAINT OTHER","70118"
"022XX N Derbigny St","RTF","REPORT TO FOLLOW","POINT (-90.05572019914769 29.974662070599667)",,,,,"3685333.00000000","538533.00000000","A0101511","5","1E","2011-01-01T16:28:00.000","2011-01-01T17:42:10.000","2011-01-01T15:02:27.000","2011-01-01T16:23:22.000","21L","LOST OR STOLEN","70117"
"014XX Arts St","UNF","UNFOUNDED","POINT (-90.05006024953315 29.972181510073877)",,,,,"3687135.00000000","537651.00000000","A0101611","5","2B","2011-01-01T15:30:25.000","2011-01-01T15:32:41.000","2011-01-01T15:03:49.000","2011-01-01T15:24:54.000","103D","DOMESTIC DISTURBANCE","70117"
"013XX Royal St","RTF","REPORT TO FOLLOW","POINT (-90.06039844157755 29.962755931441528)",,,,,"3683900.00000000","534187.00000000","A0101711","8","2B","2011-01-01T15:51:56.000","2011-01-01T16:18:15.000","2011-01-01T15:05:04.000","2011-01-01T15:35:50.000","65P","SIMPLE ROBBERY - PUR","70116"
"023XX Chartres St","RTF","REPORT TO FOLLOW","POINT (-90.05475738665584 29.96377374256226)",,,,,"3685682.00000000","534577.00000000","A0102011","8","1F","2011-01-01T18:24:35.000","2011-01-01T19:35:35.000","2011-01-01T15:06:11.000","2011-01-01T17:54:45.000","68","UNAUTHORIZED USE OF","70117"
"040XX Behrman Hwy","NAT","NECESSARY ACTION TAKEN","POINT (-90.01804500480162 29.91109561447235)",,,,,"3697526.00000000","515553.00000000","A0101811","4","1H",,"2011-01-01T15:07:52.000","2011-01-01T15:07:24.000","2011-01-01T15:07:26.000","21","COMPLAINT OTHER","70114"
"025XX Washington Ave","GOA","GONE ON ARRIVAL","POINT (-90.09169238688621 29.93873949367637)",,,,,"3674086.00000000","525345.00000000","A0102511","6","2B","2011-01-01T15:31:24.000","2011-01-01T15:36:56.000","2011-01-01T15:08:34.000","2011-01-01T15:10:35.000","107","SUSPICIOUS PERSON","70113"
"014XX Foucher St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09274597605963 29.924850940548772)",,,,,"3673807.00000000","520291.00000000","A0102311","6","1H","2011-01-01T15:09:21.000","2011-01-01T15:39:41.000","2011-01-01T15:09:15.000","2011-01-01T15:09:18.000","21","COMPLAINT OTHER","70115"
"004XX Decatur St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06485783998124 29.954562754741026)",,,,,"3682521.00000000","531192.00000000","A0102411","8","2B","2011-01-01T15:17:59.000","2011-01-01T15:23:45.000","2011-01-01T15:09:20.000","2011-01-01T15:09:23.000","107","SUSPICIOUS PERSON","70130"
"Canal St & Elk Pl","UNF","UNFOUNDED","POINT (-90.07336408346396 29.955923227946403)",,,,,"3679822.00000000","531657.00000000","A0102811","8","2H",,"2011-01-01T15:14:52.000","2011-01-01T15:09:53.000","2011-01-01T15:11:23.000","21","COMPLAINT OTHER","70112"
"Lamarque St & Vallette St","NAT","NECESSARY ACTION TAKEN","POINT (-90.04966675970896 29.942375918425352)",,,,,"3687381.00000000","526814.00000000","A0102611","4","2B",,"2011-01-01T15:11:19.000","2011-01-01T15:10:13.000","2011-01-01T15:10:16.000","107","SUSPICIOUS PERSON","70114"
"031XX Rue Parc Fontaine","NAT","NECESSARY ACTION TAKEN","POINT (-90.00993128232557 29.923565342822176)",,,,,"3700044.00000000","520117.00000000","A0102911","4","1F","2011-01-01T16:49:35.000","2011-01-01T17:16:10.000","2011-01-01T15:10:21.000","2011-01-01T16:40:06.000","21","COMPLAINT OTHER","70131"
"011XX St Bernard Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.06264377145719 29.9677303706393)",,,,,"3683169.00000000","535988.00000000","A0103111","5","1C","2011-01-01T15:18:45.000","2011-01-01T15:43:10.000","2011-01-01T15:12:08.000","2011-01-01T15:18:08.000","103","DISTURBANCE (OTHER)","70116"
"007XX Cadiz St","UNF","UNFOUNDED","POINT (-90.10372173194594 29.918804996050493)",,,,,"3670354.00000000","518055.00000000","A0103311","2","1E","2011-01-01T15:22:20.000","2011-01-01T15:29:47.000","2011-01-01T15:14:04.000","2011-01-01T15:18:52.000","67C","THEFT FROM EXTERIOR","70115"
"019XX Elizardi Blvd","UNF","UNFOUNDED","POINT (-90.02663200462494 29.933690115317503)",,,,,"3694712.00000000","523738.00000000","A0103211","4","2B","2011-01-01T15:24:49.000","2011-01-01T15:42:15.000","2011-01-01T15:15:10.000","2011-01-01T15:18:00.000","94","DISCHARGING FIREARMS","70114"
"Iberville St & Royal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0682520544744 29.95411418194386)",,,,,"3681448.00000000","531017.00000000","A0103411","8","2B","2011-01-01T15:17:36.000","2011-01-01T15:23:30.000","2011-01-01T15:16:30.000","2011-01-01T15:16:32.000","107","SUSPICIOUS PERSON","70130"
"005XX St Mary St","RTF","REPORT TO FOLLOW","POINT (-90.06936853051891 29.927304148246566)",,,,,"3681202.00000000","521264.00000000","A0103711","6","1B","2011-01-01T15:23:22.000","2011-01-01T17:28:29.000","2011-01-01T15:17:20.000","2011-01-01T15:18:25.000","55","AGGRAVATED CRIMINAL","70130"
"America St & Chef Menteur Hwy","NAT","NECESSARY ACTION TAKEN","POINT (-90.0088667671279 30.011161614771897)",,,,,"3700013.00000000","551974.00000000","A0103811","7","1H","2011-01-01T15:17:45.000","2011-01-01T16:00:44.000","2011-01-01T15:17:37.000","2011-01-01T15:17:39.000","18","TRAFFIC  INCIDENT","70126"
"027XX Paris Ave","RTF","REPORT TO FOLLOW","POINT (-90.07246959145438 29.984973796000332)",,,,,"3679989.00000000","542224.00000000","A0104111","3","1E","2011-01-01T17:46:26.000","2011-01-01T19:06:32.000","2011-01-01T15:17:52.000","2011-01-01T17:37:00.000","62C","THEFT FROM INTERIOR","70119"
