"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type_","typetext","zip"
"016XX Saint Roch Ave","GOA","GONE ON ARRIVAL","POINT (-90.05281037 29.97398132)",,,,,"3686256","538295","A0035115","5","2A","2015-01-01T03:48:47.000","2015-01-01T03:59:39.000","2015-01-01T03:40:49.000","2015-01-01T03:43:19.000","107","SUSPICIOUS PERSON","70117"
"037XX Rue Colette","UNF","UNFOUNDED","POINT (-89.99581169 29.91402911)",,,,,"3704556","516701","A0035215","4","1E","2015-01-01T06:26:23.000","2015-01-01T06:47:24.000","2015-01-01T03:40:53.000","2015-01-01T06:17:03.000","21N","NOISE COMPLAINT","70131"
"I610 E & St Bernard Ave","NAT","Necessary Action Taken","POINT (-90.07712558 29.99281544)",,,,,"3678483","545059","A0035315","3","1H","2015-01-01T03:43:05.000","2015-01-01T04:35:59.000","2015-01-01T03:41:47.000","2015-01-01T03:41:47.000","18","TRAFFIC INCIDENT","70122"
"031XX Elysian Fields Ave","UNF","UNFOUNDED","POINT (-90.05791488 29.99053896)",,,,,"3684573","544298","A0035415","3","1E","2015-01-01T08:43:03.000","2015-01-01T08:46:21.000","2015-01-01T03:44:01.000","2015-01-01T08:29:25.000","100","HIT & RUN","70122"
"045XX Saint Bernard Ave","UNF","UNFOUNDED","POINT (-90.08202511 30.00401984)",,,,,"3676888","549116","A0035515","3","2C","2015-01-01T04:03:54.000","2015-01-01T04:10:45.000","2015-01-01T03:45:33.000","2015-01-01T03:51:53.000","66D","EXTORTION (THREATS) DOMESTIC","70122"
"019XX Canal St","RTF","REPORT TO FOLLOW","POINT (-90.0796525 29.96062494)",,,,,"3677812","533344","A0035615","1","1C","2015-01-01T04:34:59.000","2015-01-01T06:51:48.000","2015-01-01T03:45:40.000","2015-01-01T04:10:14.000","37","AGGRAVATED ASSAULT","70112"
"019XX Canal St","DUP","DUPLICATE","POINT (-90.0796525 29.96062494)",,,,,"3677812","533344","A0035715","1","2C",,"2015-01-01T03:57:05.000","2015-01-01T03:45:55.000",,"63","PROWLER","70112"
"St Mary St & Hastings Pl","NAT","Necessary Action Taken","POINT (-90.07341644 29.93118456)",,,,,"3679904","522660","A0035815","6","1H","2015-01-01T03:46:18.000","2015-01-01T04:00:39.000","2015-01-01T03:46:18.000",,"21","COMPLAINT OTHER","70130"
"009XX Canal St","UNF","UNFOUNDED","POINT (-90.07129465 29.95428708)",,,,,"3680483","531069","A0035915","8","1A","2015-01-01T05:24:27.000","2015-01-01T05:37:44.000","2015-01-01T03:46:33.000","2015-01-01T05:23:39.000","103","DISTURBANCE (OTHER)","70112"
"Toulouse St & N Saint Patrick St","NAT","Necessary Action Taken","POINT (-90.10342569 29.98263645)",,,,,"3670198","541267","A0036015","3","1H","2015-01-01T03:48:14.000","2015-01-01T04:03:43.000","2015-01-01T03:48:00.000","2015-01-01T03:48:00.000","21","COMPLAINT OTHER","70119"
"002XX Carondelet St","GOA","GONE ON ARRIVAL","POINT (-90.07103113 29.95214646)",,,,,"3680575","530291","A0036115","8","1A","2015-01-01T07:36:59.000","2015-01-01T07:45:04.000","2015-01-01T03:48:21.000","2015-01-01T07:29:52.000","103","DISTURBANCE (OTHER)","70130"
"017XX Gentilly Blvd","DUP","DUPLICATE","POINT (0 0)",,,,,"37369000","3513814","A1907115","3","2B",,"2015-01-16T17:06:45.000","2015-01-16T17:05:52.000",,"24","MEDICAL","70119"
"I-10 E & Howard Ave","NAT","Necessary Action Taken","POINT (-90.0911743 29.95518957)",,,,,"3674185","531328","A0036215","6","2A",,"2015-01-01T03:49:55.000","2015-01-01T03:48:29.000","2015-01-01T03:49:32.000","18","TRAFFIC INCIDENT","70125"
"079XX Lafourche St","NAT","Necessary Action Taken","POINT (-89.97769155 30.0508198)",,,,,"3709708","566510","A0036315","7","2C","2015-01-01T04:29:04.000","2015-01-01T04:53:36.000","2015-01-01T03:49:10.000","2015-01-01T04:14:02.000","62A","BURGLAR ALARM, SILENT","70127"
"003XX Homedale Ave","NAT","Necessary Action Taken","POINT (-90.11403802 29.99207146)",,,,,"3666802","544662","A0036415","3","1H","2015-01-01T04:01:09.000","2015-01-01T04:06:22.000","2015-01-01T03:49:50.000","2015-01-01T03:53:17.000","21","COMPLAINT OTHER","70124"
"006XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06636321 29.95783996)",,,,,"3682031","532378","A0036515","8","1E","2015-01-01T03:50:43.000","2015-01-01T04:02:37.000","2015-01-01T03:50:43.000","2015-01-01T04:02:35.000","67P","PICKPOCKET","70112"
"067XX Colbert St","UNF","UNFOUNDED","POINT (-90.11008632 30.01352795)",,,,,"3667970","552478","A0036615","3","1E","2015-01-01T07:44:09.000","2015-01-01T07:49:50.000","2015-01-01T03:53:07.000","2015-01-01T07:29:20.000","21N","NOISE COMPLAINT","70124"
"005XX N Olympia St","NAT","Necessary Action Taken","POINT (-90.10296303 29.98132534)",,,,,"3670350","540792","A0036715","3","1H",,"2015-01-01T04:26:30.000","2015-01-01T03:53:45.000","2015-01-01T03:53:45.000","21","COMPLAINT OTHER","70119"
"067XX Canal Blvd","NAT","Necessary Action Taken","POINT (-90.10743587 30.01232859)",,,,,"3668813","552051","A0036815","3","1H",,"2015-01-01T03:58:06.000","2015-01-01T03:55:26.000","2015-01-01T03:55:26.000","21","COMPLAINT OTHER","70124"
"033XX Garden Oaks Dr","RTF","REPORT TO FOLLOW","POINT (-90.02250623 29.92255642)",,,,,"3696065","519704","A0036915","4","1C","2015-01-01T03:58:40.000","2015-01-01T06:13:46.000","2015-01-01T03:58:40.000","2015-01-01T04:00:05.000","62R","RESIDENCE BURGLARY","70114"
"044XX Elysian Fields Ave","UNF","UNFOUNDED","POINT (-90.05901638 30.00346358)",,,,,"3684172","548994","A0037015","3","2B","2015-01-01T04:15:39.000","2015-01-01T04:17:35.000","2015-01-01T03:58:59.000","2015-01-01T04:12:38.000","20I","AUTO ACCIDENT WITH INJURY","70122"
"064XX Saint Claude Ave","NAT","Necessary Action Taken","POINT (-90.00825973 29.95878476)",,,,,"3700425","532930","A0037115","5","1A","2015-01-01T03:59:48.000","2015-01-01T05:07:20.000","2015-01-01T03:59:48.000",,"103","DISTURBANCE (OTHER)","70117"
"Pontchartrain Expy E & Howard Ave","UNF","UNFOUNDED","POINT (-90.09160935 29.95603709)",,,,,"3674044","531635","A0037215","1","2A","2015-01-01T04:24:43.000","2015-01-01T06:09:55.000","2015-01-01T04:00:14.000","2015-01-01T04:21:38.000","18","TRAFFIC INCIDENT","70113"
"005XX Marigny St","UNF","UNFOUNDED","POINT (-90.05518339 29.96277076)",,,,,"3685551","534210","A0037315","8","2B","2015-01-01T04:01:56.000","2015-01-01T04:07:44.000","2015-01-01T04:01:17.000","2015-01-01T04:03:03.000","103F","FIGHT","70117"
"003XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06845211 29.95548846)",,,,,"3681379","531516","A0037415","8","1E","2015-01-01T04:02:21.000","2015-01-01T04:20:29.000","2015-01-01T04:02:21.000","2015-01-01T04:02:37.000","67","THEFT","70112"
"X Ibis St","RTF","REPORT TO FOLLOW","POINT (-90.08630258 30.02147804)",,,,,"3675465","555450","A0037515","3","2A","2015-01-01T04:14:15.000","2015-01-01T08:07:52.000","2015-01-01T04:02:45.000","2015-01-01T04:06:40.000","64G","ARMED ROBBERY WITH GUN","70124"
"027XX Canal St","UNF","UNFOUNDED","POINT (-90.08784261 29.96639167)",,,,,"3675195","535413","A0037615","1","2B","2015-01-01T04:08:03.000","2015-01-01T04:17:39.000","2015-01-01T04:02:54.000","2015-01-01T04:04:26.000","103F","FIGHT","70119"
"005XX Frenchmen St","UNF","UNFOUNDED","POINT (-90.05757524 29.96281983)",,,,,"3684793","534220","A0037715","8","1D",,"2015-01-01T07:35:44.000","2015-01-01T04:03:13.000","2015-01-01T07:35:38.000","35","SIMPLE BATTERY","70116"
"005XX Bourbon St","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","A0037815","8","2B","2015-01-01T04:04:45.000","2015-01-01T04:07:16.000","2015-01-01T04:04:45.000",,"24","MEDICAL","70112"
"045XX General Meyer Ave","RTF","REPORT TO FOLLOW","POINT (-90.00947717 29.93485343)",,,,,"3700140","524223","A0037915","4","1A","2015-01-01T05:45:01.000","2015-01-01T06:14:51.000","2015-01-01T04:07:33.000","2015-01-01T04:09:34.000","20X","POLICE VEHICLE ACCIDENT","70131"
"002XX Loyola Ave","RTF","REPORT TO FOLLOW","POINT (0 0)",,,,,"37369000","3513814","A0038015","8","2A","2015-01-01T04:28:56.000","2015-01-01T04:47:05.000","2015-01-01T04:11:08.000",,"29S","SUICIDE","70112"
"005XX Frenchman St","NAT","Necessary Action Taken","POINT (-90.05786547 29.96315605)",,,,,"3684700","534341","A0038115","8","2A","2015-01-01T04:35:07.000","2015-01-01T06:02:04.000","2015-01-01T04:11:52.000","2015-01-01T04:35:03.000","103","DISTURBANCE (OTHER)","70116"
"008XX Decatur St","RTF","REPORT TO FOLLOW","POINT (-90.06205841 29.95754612)",,,,,"3683395","532286","A0038215","8","0E","2015-01-01T04:14:05.000","2015-01-01T04:26:30.000","2015-01-01T04:14:05.000","2015-01-01T04:20:29.000","21P","LOST PROPERTY","70116"
"019XX N Broad St","NAT","Necessary Action Taken","POINT (-90.07148313 29.98411446)",,,,,"3680304","541914","A0038315","3","1A",,"2015-01-01T05:49:44.000","2015-01-01T04:14:18.000","2015-01-01T05:44:16.000","62A","BURGLAR ALARM, SILENT","70119"
"073XX Malvern Dr","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","A0038415","7","2B","2015-01-01T05:17:28.000","2015-01-01T05:19:18.000","2015-01-01T04:16:39.000","2015-01-01T04:22:08.000","24","MEDICAL","70126"
"015XX Arts St","UNF","UNFOUNDED","POINT (-90.05037667 29.97355928)",,,,,"3687029","538150","A0038515","5","1H","2015-01-01T04:25:38.000","2015-01-01T04:38:02.000","2015-01-01T04:17:05.000","2015-01-01T04:17:20.000","21","COMPLAINT OTHER","70117"
"Elysian Fields Ave (3X01) & I610 E","RTF","REPORT TO FOLLOW","POINT (-90.05876005 29.99124142)",,,,,"3684303","544551","A0038615","3","2B","2015-01-01T04:26:25.000","2015-01-01T06:26:06.000","2015-01-01T04:19:08.000","2015-01-01T04:19:08.000","100I","HIT & RUN WITH INJURIES","70122"
"029XX Dryades St","NAT","Necessary Action Taken","POINT (-90.08931455 29.93251482)",,,,,"3674863","523089","A0038715","6","0G","2015-01-01T04:20:11.000","2015-01-01T04:31:01.000","2015-01-01T04:20:11.000",,"17R","WARR STOP WITH RELEASE","70115"
"029XX Dryades St","NAT","Necessary Action Taken","POINT (-90.08931455 29.93251482)",,,,,"3674863","523089","A0038815","6","0G","2015-01-01T04:20:14.000","2015-01-01T04:34:38.000","2015-01-01T04:20:14.000",,"17R","WARR STOP WITH RELEASE","70115"
"N Claiborne Ave (5E02) & Flood St","RTF","REPORT TO FOLLOW","POINT (0 0)",,,,,"37369000","3513814","A0038915","5","2B","2015-01-01T04:21:43.000","2015-01-01T05:18:31.000","2015-01-01T04:21:43.000",,"24","MEDICAL",
"029XX Dryades St","NAT","Necessary Action Taken","POINT (-90.08931455 29.93251482)",,,,,"3674863","523089","A0039015","6","0G","2015-01-01T04:22:04.000","2015-01-01T04:30:59.000","2015-01-01T04:22:04.000",,"17R","WARR STOP WITH RELEASE","70115"
"009XX Felicity St","NAT","Necessary Action Taken","POINT (-90.07125458 29.93078218)",,,,,"3680590","522522","A0039115","6","2A","2015-01-01T04:26:42.000","2015-01-01T04:32:59.000","2015-01-01T04:23:24.000","2015-01-01T04:24:15.000","103","DISTURBANCE (OTHER)","70130"
"051XX Bundy Rd","RTF","REPORT TO FOLLOW","POINT (-89.97999844 30.02554328)",,,,,"3709087","557310","A0039215","7","1A","2015-01-01T05:23:47.000","2015-01-01T06:37:42.000","2015-01-01T04:25:05.000","2015-01-01T05:23:10.000","103","DISTURBANCE (OTHER)","70127"
"017XX Spain St","RTF","REPORT TO FOLLOW","POINT (-90.05336357 29.97500497)",,,,,"3686077","538666","A0039315","5","2B","2015-01-01T04:42:02.000","2015-01-01T05:31:03.000","2015-01-01T04:25:54.000","2015-01-01T04:38:15.000","103D","DOMESTIC DISTURBANCE","70117"
"Tulane Ave & S Clark St (1K02)","NAT","Necessary Action Taken","POINT (-90.09962365 29.96583175)",,,,,"3671468","535169","A0039415","1","1H",,"2015-01-01T04:39:51.000","2015-01-01T04:28:47.000","2015-01-01T04:28:47.000","21","COMPLAINT OTHER","70119"
"077XX Jeannette St","NAT","Necessary Action Taken","POINT (-90.12482069 29.94713873)",,,,,"3663561","528287","A0039515","2","2C","2015-01-01T04:40:47.000","2015-01-01T04:51:06.000","2015-01-01T04:32:12.000","2015-01-01T04:33:18.000","62A","BURGLAR ALARM, SILENT","70118"
"Frenchmen St & Chartres St","NAT","Necessary Action Taken","POINT (-90.05775054 29.96353917)",,,,,"3684735","534481","A0039615","8","1A","2015-01-01T04:36:07.000","2015-01-01T05:05:21.000","2015-01-01T04:36:07.000","2015-01-01T04:36:15.000","103","DISTURBANCE (OTHER)","70116"
"I610 E & St Bernard Ave","NAT","Necessary Action Taken","POINT (-90.07712558 29.99281544)",,,,,"3678483","545059","A0039715","3","1D","2015-01-01T04:50:11.000","2015-01-01T05:39:18.000","2015-01-01T04:36:19.000","2015-01-01T04:36:19.000","98","DRIVING WHILE UNDER INFLUENCE","70122"
"Dumaine St & Bourbon St","NAT","Necessary Action Taken","POINT (-90.06418133 29.96026918)",,,,,"3682712","533269","A0039815","8","1H","2015-01-01T04:43:47.000","2015-01-01T06:02:34.000","2015-01-01T04:37:38.000","2015-01-01T04:40:09.000","21","COMPLAINT OTHER","70116"
"003XX Chartres St","NAT","Necessary Action Taken","POINT (-90.06616624 29.95505042)",,,,,"3682104","531364","A0039915","8","2C","2015-01-01T05:14:30.000","2015-01-01T05:19:46.000","2015-01-01T04:37:47.000","2015-01-01T05:05:16.000","62A","BURGLAR ALARM, SILENT","70130"
"S Jefferson Davis Pkwy & D'Hemecourt St","NAT","Necessary Action Taken","POINT (-90.09766777 29.96564648)",,,,,"3672088","535108","A0040015","1","1H","2015-01-01T04:50:09.000","2015-01-01T05:41:11.000","2015-01-01T04:38:41.000","2015-01-01T04:38:41.000","21","COMPLAINT OTHER","70119"
"Tulane Ave & S Salcedo St (1K01)","NAT","Necessary Action Taken","POINT (-90.09527318 29.96386013)",,,,,"3672853","534467","A0040115","1","1H","2015-01-01T04:40:13.000","2015-01-01T04:54:43.000","2015-01-01T04:40:06.000","2015-01-01T04:40:06.000","18","TRAFFIC INCIDENT","70119"
"008XX Solomon Pl","NAT","Necessary Action Taken","POINT (-90.09618778 29.98044192)",,,,,"3672498","540494","A0040215","3","1H","2015-01-01T04:42:12.000","2015-01-01T05:00:41.000","2015-01-01T04:42:08.000","2015-01-01T04:42:08.000","21","COMPLAINT OTHER","70119"
"019XX Newton St","GOA","GONE ON ARRIVAL","POINT (-90.03709829 29.94536457)",,,,,"3691349","527945","A0040315","4","2A","2015-01-01T04:56:56.000","2015-01-01T05:01:06.000","2015-01-01T04:43:39.000","2015-01-01T04:47:47.000","103","DISTURBANCE (OTHER)","70114"
"General Diaz St & Polk St","NAT","Necessary Action Taken","POINT (-90.1054281 29.99893141)",,,,,"3669501","547186","A0040415","3","1H","2015-01-01T04:47:39.000","2015-01-01T04:50:41.000","2015-01-01T04:44:50.000","2015-01-01T04:44:50.000","18","TRAFFIC INCIDENT","70124"
"Louisiana Ave (6D01) & St Charles Ave","NAT","Necessary Action Taken","POINT (-90.09132645 29.92820594)",,,,,"3674243","521515","A0040515","6","2A","2015-01-01T04:52:05.000","2015-01-01T05:09:58.000","2015-01-01T04:45:25.000","2015-01-01T04:48:04.000","21","COMPLAINT OTHER","70115"
"St Peter St & Dauphine St","UNF","UNFOUNDED","POINT (-90.06656513 29.95920221)",,,,,"3681961","532873","A0040615","8","2B","2015-01-01T05:09:17.000","2015-01-01T05:09:20.000","2015-01-01T04:47:02.000","2015-01-01T05:04:19.000","103F","FIGHT","70112"
"006XX Royal St","NAT","Necessary Action Taken","POINT (-90.06527197 29.95725007)",,,,,"3682379","532167","A0040715","8","1D","2015-01-01T04:50:09.000","2015-01-01T06:29:07.000","2015-01-01T04:47:28.000",,"98","DRIVING WHILE UNDER INFLUENCE","70130"
"Bienville St & N Hennessey St","NAT","Necessary Action Taken","POINT (-90.10167135 29.9780094)",,,,,"3670772","539590","A0040815","3","1H","2015-01-01T05:28:53.000","2015-01-01T05:38:42.000","2015-01-01T04:54:40.000","2015-01-01T04:54:40.000","21","COMPLAINT OTHER","70119"
"007XX Bourbon St","NAT","Necessary Action Taken","POINT (-90.06569937 29.95874312)",,,,,"3682237","532709","A0040915","8","1E",,"2015-01-01T07:26:00.000","2015-01-01T04:58:52.000","2015-01-01T07:25:56.000","21N","NOISE COMPLAINT","70116"
"054XX Saint Claude Ave","NAT","Necessary Action Taken","POINT (-90.01792131 29.96145396)",,,,,"3697354","533865","A0041015","5","2C","2015-01-01T05:15:06.000","2015-01-01T05:24:01.000","2015-01-01T05:06:24.000","2015-01-01T05:07:24.000","62A","BURGLAR ALARM, SILENT","70117"
"Tulane Ave & S Claiborne Ave (1G01)","RTF","REPORT TO FOLLOW","POINT (-90.0800281 29.95692554)",,,,,"3677707","531998","A0041115","1","1C","2015-01-01T05:43:32.000","2015-01-01T06:51:01.000","2015-01-01T05:14:20.000","2015-01-01T05:38:41.000","20","AUTO ACCIDENT","70112"
"006XX Esplanade Ave","NAT","Necessary Action Taken","POINT (-90.05932561 29.96322611)",,,,,"3684237","534361","A0041315","8","1H","2015-01-01T06:23:32.000","2015-01-01T06:32:51.000","2015-01-01T05:20:09.000","2015-01-01T06:18:53.000","21","COMPLAINT OTHER","70116"
"028XX Dauphine St","NAT","Necessary Action Taken","POINT (-90.0486394 29.9651214)",,,,,"3687613","535088","A0041415","5","2C","2015-01-01T05:27:44.000","2015-01-01T06:36:22.000","2015-01-01T05:20:40.000","2015-01-01T05:24:05.000","63","PROWLER","70117"
"Poydras St & Loyola Ave (8J02)","RTF","REPORT TO FOLLOW","POINT (-90.07584946 29.95090279)",,,,,"3679055","529822","A0041515","8","1C",,"2015-01-01T09:34:52.000","2015-01-01T05:21:02.000","2015-01-01T07:41:18.000","20","AUTO ACCIDENT","70112"
"001XX Delaronde St","VOI","VOID","POINT (-90.05457143 29.95217829)",,,,,"3685787","530361","A0041615","4","2C",,"2015-01-01T05:28:22.000","2015-01-01T05:21:30.000","2015-01-01T05:23:21.000","62A","BURGLAR ALARM, SILENT","70114"
"Paris Ave Exit & I610 W","NAT","Necessary Action Taken","POINT (-90.07000779 29.9908079)",,,,,"3680744","544354","A0041715","3","2A","2015-01-01T05:33:27.000","2015-01-01T05:57:42.000","2015-01-01T05:24:06.000","2015-01-01T05:25:33.000","21","COMPLAINT OTHER","70122"
"020XX Lakeshore Dr","UNF","UNFOUNDED","POINT (-90.07216896 30.03041694)",,,,,"3679902","558749","A0041815","3","1A","2015-01-01T09:31:49.000","2015-01-01T09:34:16.000","2015-01-01T05:24:18.000","2015-01-01T09:02:59.000","103F","FIGHT","70122"
"Alix St & Verret St","UNF","UNFOUNDED","POINT (-90.05102189 29.95206831)",,,,,"3686912","530333","A0041915","4","2B","2015-01-01T05:35:02.000","2015-01-01T05:37:47.000","2015-01-01T05:26:34.000","2015-01-01T05:28:27.000","103F","FIGHT","70114"
"050XX Marais St","UNF","UNFOUNDED","POINT (-90.02145882 29.96368547)",,,,,"3696225","534664","A0042015","5","2A","2015-01-01T05:35:27.000","2015-01-01T05:48:38.000","2015-01-01T05:26:36.000","2015-01-01T05:31:23.000","103","DISTURBANCE (OTHER)","70117"
"004XX Verret St","DUP","DUPLICATE","POINT (-90.05089676 29.952026)",,,,,"3686952","530318","A0042115","4","2B",,"2015-01-01T05:31:27.000","2015-01-01T05:28:05.000",,"103F","FIGHT","70114"
"Franklin Ave & Almonaster Ave (5G02)","RTF","REPORT TO FOLLOW","POINT (-90.04834617 29.97676427)",,,,,"3687658","539323","A0042215","5","2A","2015-01-01T08:30:59.000","2015-01-01T09:14:27.000","2015-01-01T05:28:28.000","2015-01-01T07:18:00.000","20","AUTO ACCIDENT","70117"
"026XX New York St","GOA","GONE ON ARRIVAL","POINT (-90.0504657 30.02504879)",,,,,"3686791","556874","A0042315","3","2A",,"2015-01-01T05:34:47.000","2015-01-01T05:31:39.000","2015-01-01T05:34:39.000","99","WRECKLESS DRIVING","70122"
"Saint Louis St & Burgundy St","RTF","REPORT TO FOLLOW","POINT (-90.06886267 29.95825257)",,,,,"3681238","532519","A0042415","8","1D","2015-01-01T06:04:41.000","2015-01-01T23:53:47.000","2015-01-01T05:37:16.000","2015-01-01T06:04:38.000","38","SIMPLE ASSAULT","70112"
"036XX Elaine Pl","NAT","Necessary Action Taken","POINT (-90.09042144 29.97725706)",,,,,"3674336","539355","A0042515","1","1H",,"2015-01-01T06:54:17.000","2015-01-01T05:38:46.000","2015-01-01T05:38:46.000","21","COMPLAINT OTHER","70119"
"Elysian Fields Ave & Decatur St (8F01)","NAT","Necessary Action Taken","POINT (-90.05651851 29.96262467)",,,,,"3685129","534152","A0042615","8","1B","2015-01-01T05:38:58.000","2015-01-01T05:57:15.000","2015-01-01T05:38:58.000",,"52F","FIRE",
"009XX Burgundy St","DUP","DUPLICATE","POINT (-90.06591196 29.96171533)",,,,,"3682158","533789","A0042715","8","2A","2015-01-01T05:43:36.000","2015-01-01T06:04:54.000","2015-01-01T05:40:03.000","2015-01-01T05:42:16.000","64K","ARMED ROBBERY WITH KNIFE","70116"
"041XX Bienville St","NAT","Necessary Action Taken","POINT (-90.09915727 29.976066)",,,,,"3671575","538892","A0042815","3","1H","2015-01-01T05:49:47.000","2015-01-01T06:54:13.000","2015-01-01T05:41:17.000","2015-01-01T05:41:17.000","21","COMPLAINT OTHER","70119"
"Bourbon St & Canal St","RTF","REPORT TO FOLLOW","POINT (-90.06989927 29.95387931)",,,,,"3680927","530925","A0042915","8","1A","2015-01-01T07:44:07.000","2015-01-01T08:25:08.000","2015-01-01T05:41:24.000",,"67","THEFT","70112"
"001XX S Lopez St","NAT","Necessary Action Taken","POINT (-90.09223657 29.96803051)",,,,,"3673798","535994","A0043015","1","1H","2015-01-01T05:41:50.000","2015-01-01T05:56:54.000","2015-01-01T05:41:42.000","2015-01-01T05:41:42.000","21","COMPLAINT OTHER","70119"
"131XX S I-10 Service Rd","NAT","Necessary Action Taken","POINT (-89.94725242 30.05356044)",,,,,"3719325","567622","A0043115","7","1H","2015-01-01T05:46:28.000","2015-01-01T06:46:52.000","2015-01-01T05:46:24.000","2015-01-01T05:46:24.000","21","COMPLAINT OTHER","70128"
