"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type","typetext","zip"
"076XX Mayfair Pl","NAT","NECESSARY ACTION TAKEN","POINT (-90.02572714103196 30.028536780424623)",,,,,"3694605.00000000","558231.00000000","A0085612","3","1H","2012-01-01T12:52:16.000","2012-01-01T13:18:03.000","2012-01-01T12:04:16.000","2012-01-01T12:33:26.000","21","COMPLAINT OTHER","70126"
"I-10 E & I-610 E","UNF","UNFOUNDED","POINT (-90.12281861634074 29.995764349884446)",,,,,"3664009.00000000","545976.00000000","A0085512","3","2C",,"2012-01-01T12:18:28.000","2012-01-01T12:05:42.000","2012-01-01T12:06:40.000","20","AUTO ACCIDENT","70124"
"017XX Nie Pkwy","NAT","NECESSARY ACTION TAKEN","POINT (-90.0061485612689 29.93619383512171)",,,,,"3701189.00000000","524723.00000000","A0085812","4","1C","2012-01-01T14:11:26.000","2012-01-01T14:13:12.000","2012-01-01T12:07:14.000","2012-01-01T14:09:56.000","62A","BURGLAR ALARM, SILEN","70131"
"009XX Elysian Fields Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.05687536544742 29.966585548971207)",,,,,"3685000.00000000","535592.00000000","A0085912","8","1H","2012-01-01T12:09:12.000","2012-01-01T12:22:38.000","2012-01-01T12:09:11.000","2012-01-01T12:09:12.000","18","TRAFFIC  INCIDENT","70116"
"025XX N Rampart St","RTF","REPORT TO FOLLOW","POINT (-90.05202449530577 29.967784156557126)",,,,,"3686531.00000000","536045.00000000","A0086012","8","1D","2012-01-01T12:09:56.000","2012-01-01T12:54:34.000","2012-01-01T12:09:56.000","2012-01-01T12:09:56.000","56","SIMPLE CRIMINAL DAMA","70117"
"049XX Chrysler St","RTF","REPORT TO FOLLOW","POINT (-89.96064639003148 30.026202446153068)",,,,,"3715208.00000000","557623.00000000","A0086212","7","2C","2012-01-01T12:16:44.000","2012-01-01T13:51:27.000","2012-01-01T12:10:01.000","2012-01-01T12:12:45.000","62R","RESIDENCE BURGLARY","70127"
"014XX St Charles Ave","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0086112","0","1H","2012-01-01T12:10:11.000","2012-01-01T12:13:00.000","2012-01-01T12:10:11.000","2012-01-01T12:10:11.000","18","TRAFFIC  INCIDENT",
"007XX Peniston St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0935951040532 29.91977694286054)",,,,,"3673558.00000000","518443.00000000","A0086512","6","1E","2012-01-01T15:15:28.000","2012-01-01T15:20:36.000","2012-01-01T12:11:47.000","2012-01-01T14:41:00.000","67","THEFT","70115"
"039XX Piedmont Dr","UNF","UNFOUNDED","POINT (-90.05511687447499 29.99808335583773)",,,,,"3685429.00000000","547052.00000000","A0086612","3","1D","2012-01-01T13:43:12.000","2012-01-01T13:53:05.000","2012-01-01T12:11:50.000","2012-01-01T13:16:02.000","56","SIMPLE CRIMINAL DAMA","70122"
"003XX Magazine St","RTF","REPORT TO FOLLOW","POINT (-90.06776525862199 29.950416254213657)",,,,,"3681617.00000000","529674.00000000","A0086412","8","0A","2012-01-01T14:40:34.000","2012-01-01T14:56:31.000","2012-01-01T12:11:52.000","2012-01-01T14:39:32.000","21L","LOST OR STOLEN","70130"
"Eagle St & Pritchard Pl","RTF","REPORT TO FOLLOW","POINT (-90.12248937165771 29.96433188659371)",,,,,"3664234.00000000","534547.00000000","A0086312","2","0G","2012-01-01T12:12:11.000","2012-01-01T13:34:47.000","2012-01-01T12:12:11.000","2012-01-01T12:12:11.000","17R","WARR STOP W RELEASE","70118"
"147XX Chef Menteur Hwy","UNF","UNFOUNDED","POINT (-89.90425047516077 30.038788769111676)",,,,,"3732996.00000000","562418.00000000","A0086812","7","1C","2012-01-01T14:50:34.000","2012-01-01T15:06:53.000","2012-01-01T12:13:49.000","2012-01-01T14:36:51.000","56D","DOMESTIC CRIMINAL DA","70129"
"Louisiana Ave & Saint Charles Av","RTF","REPORT TO FOLLOW","POINT (-90.0914642453773 29.92814709724005)",,,,,"3674200.00000000","521494.00000000","A0086712","6","1C","2012-01-01T12:26:55.000","2012-01-01T13:38:10.000","2012-01-01T12:14:16.000","2012-01-01T12:16:14.000","20","AUTO ACCIDENT","70115"
"010XX Flood St","UNF","UNFOUNDED","POINT (-90.01718924847958 29.960438862395414)",,,,,"3697591.00000000","533499.00000000","A0086912","5","1B","2012-01-01T15:28:29.000","2012-01-01T15:31:56.000","2012-01-01T12:18:26.000","2012-01-01T12:21:25.000","103F","FIGHT","70117"
"007XX Saint Peter St","RTF","REPORT TO FOLLOW","POINT (-90.06500684657921 29.95824368661062)",,,,,"3682459.00000000","532530.00000000","A0087012","8","0E","2012-01-01T12:19:52.000","2012-01-01T12:40:27.000","2012-01-01T12:19:52.000","2012-01-01T12:19:52.000","21L","LOST OR STOLEN","70130"
"General De Gaulle Dr & L B Landr","RTF","REPORT TO FOLLOW","POINT (-90.04184674231495 29.930556844353955)",,,,,"3689906.00000000","522544.00000000","A0087312","4","1E","2012-01-01T12:31:25.000","2012-01-01T13:33:04.000","2012-01-01T12:21:26.000","2012-01-01T12:22:30.000","100","HIT & RUN","70114"
"I-610 E & Saint Bernard Ave","UNF","UNFOUNDED","POINT (-90.07712198448971 29.992808975243992)",,,,,"3678485.00000000","545057.00000000","A0087212","3","2H",,"2012-01-01T12:32:05.000","2012-01-01T12:21:29.000","2012-01-01T12:22:21.000","21","COMPLAINT OTHER","70122"
"X Fontainebleau Dr","DUP","DUPLICATE","POINT (-90.11821630838851 29.957062799725634)",,,,,"3665615.00000000","531918.00000000","A0087512","2","1E","2012-01-01T14:02:01.000","2012-01-01T14:30:13.000","2012-01-01T12:23:06.000","2012-01-01T13:35:05.000","67","THEFT","70125"
"Bienville St & N Carrollton Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.0990386144906 29.976112196900775)",,,,,"3671613.00000000","538910.00000000","A0087412","3","1H","2012-01-01T12:32:47.000","2012-01-01T13:33:20.000","2012-01-01T12:24:25.000","2012-01-01T12:24:28.000","21","COMPLAINT OTHER","70119"
"S Broad St & Tulane Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.09058521233074 29.96172447508831)",,,,,"3674346.00000000","533707.00000000","A0087712","1","1A","2012-01-01T12:58:58.000","2012-01-01T13:11:08.000","2012-01-01T12:24:29.000","2012-01-01T12:38:36.000","103","DISTURBANCE (OTHER)","70119"
"007XX S Dupre St","RTF","REPORT TO FOLLOW","POINT (-90.09455728362126 29.961547427694992)",,,,,"3673089.00000000","533629.00000000","A0087612","1","1H","2012-01-01T12:25:57.000","2012-01-01T13:17:27.000","2012-01-01T12:25:29.000","2012-01-01T12:25:32.000","21","COMPLAINT OTHER","70119"
"096XX Chef Menteur Hwy","NAT","NECESSARY ACTION TAKEN","POINT (-89.97324095372755 30.017340651383574)",,,,,"3711261.00000000","554353.00000000","A0087912","7","2C","2012-01-01T12:30:12.000","2012-01-01T12:39:22.000","2012-01-01T12:26:09.000","2012-01-01T12:27:44.000","62A","BURGLAR ALARM, SILEN","70127"
"Elysian Fields Ave & Saint Claud","NAT","NECESSARY ACTION TAKEN","POINT (-90.05697049864575 29.968530717793847)",,,,,"3684962.00000000","536299.00000000","A0087812","8","1H","2012-01-01T12:26:42.000","2012-01-01T12:34:56.000","2012-01-01T12:26:41.000","2012-01-01T12:26:42.000","18","TRAFFIC  INCIDENT","70116"
"Baronne St & Canal St","RTF","REPORT TO FOLLOW","POINT (-90.07099749227741 29.95427254854667)",,,,,"3680578.00000000","531065.00000000","A0088012","8","1C","2012-01-01T12:31:32.000","2012-01-01T13:41:02.000","2012-01-01T12:27:08.000","2012-01-01T12:28:17.000","20","AUTO ACCIDENT","70112"
"012XX Arabella St","NAT","NECESSARY ACTION TAKEN","POINT (-90.11704246160652 29.92511908477693)",,,,,"3666110.00000000","520306.00000000","A0088112","2","2B","2012-01-01T12:35:15.000","2012-01-01T12:48:52.000","2012-01-01T12:27:37.000","2012-01-01T12:28:35.000","64A","HOLD UP ALARM","70115"
"010XX Baronne St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07500763291382 29.944545720291227)",,,,,"3679347.00000000","527514.00000000","A0088312","6","2C",,"2012-01-01T12:31:26.000","2012-01-01T12:28:40.000","2012-01-01T12:31:22.000","62A","BURGLAR ALARM, SILEN","70113"
"Bienville St & N Peters St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06510845301919 29.953231421598154)",,,,,"3682447.00000000","530707.00000000","A0088512","8","2H","2012-01-01T12:40:47.000","2012-01-01T13:29:10.000","2012-01-01T12:29:01.000","2012-01-01T12:32:41.000","21","COMPLAINT OTHER","70130"
"Leon C Simon Dr & Press Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.04532280645707 30.02841915976416)",,,,,"3688405.00000000","558118.00000000","A0088412","3","1H","2012-01-01T12:31:39.000","2012-01-01T12:44:51.000","2012-01-01T12:30:44.000","2012-01-01T12:30:46.000","18","TRAFFIC  INCIDENT","70148"
"058XX Read Blvd","RTF","REPORT TO FOLLOW","POINT (-89.97364551189868 30.034020789700882)",,,,,"3711061.00000000","560417.00000000","A0088612","7","1E","2012-01-01T14:48:44.000","2012-01-01T15:32:06.000","2012-01-01T12:32:31.000","2012-01-01T14:40:27.000","100","HIT & RUN","70127"
"Penn St & Poydras St","UNF","UNFOUNDED","POINT (-90.07342890913733 29.95028910751648)",,,,,"3679824.00000000","529608.00000000","A0088812","8","1E","2012-01-01T15:31:34.000","2012-01-01T15:31:49.000","2012-01-01T12:37:28.000","2012-01-01T15:18:35.000","62C","THEFT FROM INTERIOR","70112"
"N Genois & Iberville St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0088712","0","1H","2012-01-01T12:37:34.000","2012-01-01T12:45:13.000","2012-01-01T12:37:33.000","2012-01-01T12:37:34.000","21","COMPLAINT OTHER",
"048XX Sandalwood St","NAT","NECESSARY ACTION TAKEN","POINT (-89.97028885512599 30.02339861643608)",,,,,"3712169.00000000","556567.00000000","A0088912","7","2C","2012-01-01T12:44:00.000","2012-01-01T12:47:17.000","2012-01-01T12:38:36.000","2012-01-01T12:40:13.000","62A","BURGLAR ALARM, SILEN","70127"
"N Claiborne Ave & Jourdan Ave","RTF","REPORT TO FOLLOW","POINT (-90.02357000404946 29.968045789593994)",,,,,"3695539.00000000","536242.00000000","A0089112","5","2B","2012-01-01T13:03:59.000","2012-01-01T15:48:12.000","2012-01-01T12:39:46.000","2012-01-01T12:47:51.000","20I","AUTO ACCIDENT WITH I","70117"
"003XX S Jefferson Davis Pkwy","RTF","REPORT TO FOLLOW","POINT (-90.09533151502261 29.96812717899428)",,,,,"3672818.00000000","536019.00000000","A0089212","1","2A","2012-01-01T12:46:32.000","2012-01-01T14:55:33.000","2012-01-01T12:40:14.000","2012-01-01T12:44:03.000","64G","ARMED ROBBERY WITH G","70119"
"003XX Royal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06727941160821 29.955108575881717)",,,,,"3681752.00000000","531382.00000000","A0089012","8","1H","2012-01-01T12:40:41.000","2012-01-01T12:47:30.000","2012-01-01T12:40:41.000","2012-01-01T12:40:41.000","21","COMPLAINT OTHER","70130"
"021XX Paris Rd","UNF","UNFOUNDED","POINT (-89.94498603041384 29.98451860670459)",,,,,"3720347.00000000","542525.00000000","A0089612","7","2C","2012-01-01T13:07:52.000","2012-01-01T13:12:53.000","2012-01-01T12:40:42.000","2012-01-01T13:02:52.000","103","DISTURBANCE (OTHER)","70126"
"076XX Symmes Ave","NAT","NECESSARY ACTION TAKEN","POINT (-89.98357925255564 30.045447415658344)",,,,,"3707869.00000000","564535.00000000","A0089412","7","1C","2012-01-01T12:58:03.000","2012-01-01T13:35:10.000","2012-01-01T12:42:06.000","2012-01-01T12:50:50.000","103","DISTURBANCE (OTHER)","70127"
"Camp St & Saint Joseph St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07089535924185 29.944124076776788)",,,,,"3680651.00000000","527375.00000000","A0089512","8","1H","2012-01-01T12:52:36.000","2012-01-01T12:58:40.000","2012-01-01T12:42:53.000","2012-01-01T12:47:17.000","21","COMPLAINT OTHER","70130"
"005XX Canal Street","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0089312","0","1H","2012-01-01T12:43:38.000","2012-01-01T13:46:47.000","2012-01-01T12:43:38.000","2012-01-01T12:43:38.000","21","COMPLAINT OTHER",
"027XX Soniat St","RTF","REPORT TO FOLLOW","POINT (-90.10920238077502 29.93885408092698)",,,,,"3668540.00000000","525327.00000000","A0089712","2","1D","2012-01-01T12:48:10.000","2012-01-01T13:36:43.000","2012-01-01T12:44:31.000","2012-01-01T12:47:57.000","56","SIMPLE CRIMINAL DAMA","70115"
"013XX Mandeville St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05464434778692 29.971115131322993)",,,,,"3685688.00000000","537247.00000000","A0090212","5","2H","2012-01-01T12:56:27.000","2012-01-01T13:11:33.000","2012-01-01T12:46:33.000","2012-01-01T12:51:00.000","21","COMPLAINT OTHER","70117"
"011XX Oretha Castle Haley Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-90.07700805506751 29.943915837336036)",,,,,"3678716.00000000","527278.00000000","A0089812","6","2B","2012-01-01T12:46:42.000","2012-01-01T13:10:55.000","2012-01-01T12:46:42.000","2012-01-01T12:46:42.000","107","SUSPICIOUS PERSON","70113"
"019XX General Taylor St","RTF","REPORT TO FOLLOW","POINT (-90.09714892190998 29.930040388656124)",,,,,"3672392.00000000","522163.00000000","A0090112","6","1B","2012-01-01T13:01:57.000","2012-01-01T14:00:20.000","2012-01-01T12:47:04.000","2012-01-01T12:58:34.000","56","SIMPLE CRIMINAL DAMA","70115"
"081XX Curran Blvd","RTF","REPORT TO FOLLOW","POINT (-90.0009425964986 30.037839026535718)",,,,,"3702408.00000000","561704.00000000","A0089912","7","2B","2012-01-01T13:17:26.000","2012-01-01T14:52:50.000","2012-01-01T12:48:02.000","2012-01-01T13:08:01.000","35D","SIMPLE BATTERY DOMES","70126"
"008XX Royal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06368512488496 29.959116439241686)",,,,,"3682874.00000000","532852.00000000","A0090012","8","1H","2012-01-01T12:48:22.000","2012-01-01T12:50:23.000","2012-01-01T12:48:22.000","2012-01-01T12:48:22.000","21","COMPLAINT OTHER","70116"
"025XX Robert St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10833848434226 29.936951295311577)",,,,,"3668821.00000000","524638.00000000","A0090512","2","1C","2012-01-01T13:19:18.000","2012-01-01T13:19:21.000","2012-01-01T12:49:47.000","2012-01-01T13:05:08.000","103","DISTURBANCE (OTHER)","70115"
"089XX Dixon St","UNF","UNFOUNDED","POINT (-90.11588377284936 29.972229380646855)",,,,,"3666295.00000000","537441.00000000","A0090612","3","1E","2012-01-01T16:34:25.000","2012-01-01T16:36:58.000","2012-01-01T12:50:24.000","2012-01-01T15:15:27.000","62","SIMPLE BURGLARY","70118"
"007XX Toulouse St","RTF","REPORT TO FOLLOW","POINT (-90.06584784178945 29.957424041139557)",,,,,"3682196.00000000","532229.00000000","A0090412","8","1E","2012-01-01T12:50:47.000","2012-01-01T13:25:01.000","2012-01-01T12:50:47.000","2012-01-01T12:50:47.000","67","THEFT","70130"
"016XX Conery St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08682701265738 29.930877989189682)",,,,,"3675658.00000000","522503.00000000","A0090812","6","1H","2012-01-01T14:28:45.000","2012-01-01T14:31:25.000","2012-01-01T12:50:52.000","2012-01-01T14:07:20.000","21","COMPLAINT OTHER","70115"
"039XX N Claiborne Ave","GOA","GONE ON ARRIVAL","POINT (-90.03470023604734 29.970963842016086)",,,,,"3692003.00000000","537263.00000000","A0090712","5","1D","2012-01-01T15:22:12.000","2012-01-01T15:28:39.000","2012-01-01T12:51:24.000","2012-01-01T15:17:17.000","56","SIMPLE CRIMINAL DAMA","70117"
"048XX Odin St","NAT","NECESSARY ACTION TAKEN","POINT (-90.03627355542501 30.016607182944625)",,,,,"3691317.00000000","553855.00000000","A0090912","3","2C","2012-01-01T13:03:51.000","2012-01-01T13:15:32.000","2012-01-01T12:52:38.000","2012-01-01T12:54:39.000","62A","BURGLAR ALARM, SILEN","70126"
"049XX Major Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.95120093606509 30.02660964312143)",,,,,"3718195.00000000","557807.00000000","A0091012","7","2C","2012-01-01T13:00:43.000","2012-01-01T13:02:24.000","2012-01-01T12:54:41.000","2012-01-01T12:56:12.000","62A","BURGLAR ALARM, SILEN","70128"
"008XX Common St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07109406756943 29.95287922696777)",,,,,"3680553.00000000","530558.00000000","A0091112","8","2D","2012-01-01T13:06:54.000","2012-01-01T13:21:31.000","2012-01-01T12:55:27.000","2012-01-01T12:58:22.000","911","SILENT E-911 CALL","70112"
"018XX Monroe St","RTF","REPORT TO FOLLOW","POINT (-90.13008751193962 29.955747396547178)",,,,,"3661861.00000000","531400.00000000","A0091212","2","1D","2012-01-01T16:10:05.000","2012-01-01T16:48:46.000","2012-01-01T12:56:06.000","2012-01-01T13:36:11.000","56","SIMPLE CRIMINAL DAMA","70118"
"020XX Perdidio St","UNF","UNFOUNDED","POINT (-90.08526092254719 29.95638585432672)",,,,,"3676053.00000000","531784.00000000","A0091412","1","1D","2012-01-01T13:14:46.000","2012-01-01T14:50:48.000","2012-01-01T12:57:11.000","2012-01-01T13:11:16.000","35","SIMPLE BATTERY","70112"
"068XX Parc Brittany","RTF","REPORT TO FOLLOW","POINT (-89.9995136313823 30.027234376749696)",,,,,"3702905.00000000","557853.00000000","A0091512","7","1B","2012-01-01T15:57:43.000","2012-01-01T17:00:01.000","2012-01-01T12:57:21.000","2012-01-01T15:26:03.000","67A","AUTO THEFT","70126"
"Gentilly Blvd & Onzaga St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07714664921633 29.98182028545953)",,,,,"3678521.00000000","541061.00000000","A0091312","1","1H","2012-01-01T13:00:46.000","2012-01-01T13:11:20.000","2012-01-01T12:57:50.000","2012-01-01T12:59:21.000","94F","FIREWORKS","70119"
"Gentilly Blvd & Onzaga St","DUP","DUPLICATE","POINT (-90.07714664921633 29.98182028545953)",,,,,"3678521.00000000","541061.00000000","A0091612","1","2B",,"2012-01-01T13:08:31.000","2012-01-01T12:58:10.000",,"94","DISCHARGING FIREARMS","70119"
"012XX Murl St","VOI","VOID","POINT (-90.02417079897504 29.941998190152166)",,,,,"3695457.00000000","526768.00000000","C0868512","4","2C",,"2012-03-06T15:00:12.000","2012-03-06T14:52:13.000",,"62A","BURGLAR ALARM, SILEN","70114"
"018XX Gentilly Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-90.07632062538184 29.985203128374433)",,,,,"3678769.00000000","542294.00000000","A0091912","1","1C","2012-01-01T13:20:25.000","2012-01-01T13:37:52.000","2012-01-01T13:00:37.000","2012-01-01T13:11:59.000","103","DISTURBANCE (OTHER)","70119"
"046XX N Claiborne Ave","DUP","DUPLICATE","POINT (-90.02658962893531 29.96923905868584)",,,,,"3694578.00000000","536665.00000000","A0092212","5","2C",,"2012-01-01T13:10:49.000","2012-01-01T13:01:40.000",,"20","AUTO ACCIDENT","70117"
"057XX Crowder Blvd","UNF","UNFOUNDED","POINT (-89.99179582193008 30.027257724862007)",,,,,"3705347.00000000","557890.00000000","A0091812","7","1C",,"2012-01-01T13:56:50.000","2012-01-01T13:01:43.000","2012-01-01T13:52:57.000","103","DISTURBANCE (OTHER)","70127"
"Clara St & Mlk Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-90.08675740325663 29.945298317802095)",,,,,"3675623.00000000","527747.00000000","A0091712","6","1H","2012-01-01T13:02:00.000","2012-01-01T14:13:33.000","2012-01-01T13:01:59.000","2012-01-01T13:02:00.000","18","TRAFFIC  INCIDENT","70113"
"Marigny St & N Villere St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05576184553244 29.97165673293977)",,,,,"3685332.00000000","537440.00000000","A0092312","5","1H","2012-01-01T13:08:00.000","2012-01-01T13:14:12.000","2012-01-01T13:03:24.000","2012-01-01T13:05:02.000","21","COMPLAINT OTHER","70117"
"Morrison Rd & Weaver Ave","NAT","NECESSARY ACTION TAKEN","POINT (-89.98311187914076 30.041914397260822)",,,,,"3708032.00000000","563252.00000000","A0092112","7","1H","2012-01-01T13:03:32.000","2012-01-01T13:13:19.000","2012-01-01T13:03:31.000","2012-01-01T13:03:32.000","18","TRAFFIC  INCIDENT","70127"
"Dumaine St & N Rampart St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06686830304386 29.962119857772876)",,,,,"3681854.00000000","533933.00000000","A0092412","8","1H","2012-01-01T13:03:42.000","2012-01-01T13:16:52.000","2012-01-01T13:03:41.000","2012-01-01T13:03:42.000","18","TRAFFIC  INCIDENT","70116"
"029XX Saint Charles Ave","RTF","REPORT TO FOLLOW","POINT (-90.08728562058873 29.93005458374839)",,,,,"3675516.00000000","522202.00000000","A0093812","6","1H","2012-01-01T15:00:04.000","2012-01-01T16:55:24.000","2012-01-01T13:03:55.000","2012-01-01T13:27:06.000","21","COMPLAINT OTHER","70115"
"Cadiz St & La Salle St","RTF","REPORT TO FOLLOW","POINT (-90.10521271181581 29.934122659532562)",,,,,"3669822.00000000","523620.00000000","A0092512","2","1E","2012-01-01T16:21:12.000","2012-01-01T17:15:30.000","2012-01-01T13:09:15.000","2012-01-01T16:17:15.000","100","HIT & RUN","70115"
"007XX Dante St","NAT","NECESSARY ACTION TAKEN","POINT (-90.13487720189319 29.945577678552002)",,,,,"3660383.00000000","527686.00000000","A0092612","2","2C",,"2012-01-01T13:13:10.000","2012-01-01T13:09:48.000","2012-01-01T13:13:05.000","62A","BURGLAR ALARM, SILEN","70118"
