"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type_","typetext","zip"
"S Broad St & Cleveland Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.08808949508956 29.964566369796167)",,,,,"3675125.00000000","534749.00000000","A0083513","1","1H","2013-01-01T11:57:59.000","2013-01-01T12:47:00.000","2013-01-01T11:52:54.000","2013-01-01T11:52:54.000","21","COMPLAINT OTHER","70119"
"Annunciation St & Calliope St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06816671599479 29.939923364825763)",,,,,"3681532.00000000","525857.00000000","A0083613","8","1F",,"2013-01-01T12:04:28.000","2013-01-01T11:53:07.000","2013-01-01T11:53:07.000","17M","MUNICIPAL ATTACHMENT","70130"
"081XX Aberdeen Rd","NAT","NECESSARY ACTION TAKEN","POINT (-90.00004874193975 30.036611738640822)",,,,,"3702696.00000000","561261.00000000","A0083713","7","1H","2013-01-01T11:53:30.000","2013-01-01T12:14:48.000","2013-01-01T11:53:19.000","2013-01-01T11:53:19.000","21","COMPLAINT OTHER","70126"
"Orleans Ave & N Solomon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09778807500575 29.98067917898091)",,,,,"3671991.00000000","540575.00000000","A0083813","3","1H","2013-01-01T12:20:08.000","2013-01-01T13:15:31.000","2013-01-01T11:52:43.000","2013-01-01T12:04:56.000","21","COMPLAINT OTHER","70119"
"004XX Barracks St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05780472202365 29.96084156887196)",,,,,"3684729.00000000","533500.00000000","A0083913","8","1H",,"2013-01-01T12:07:50.000","2013-01-01T11:54:28.000","2013-01-01T11:54:29.000","18","TRAFFIC INCIDENT","70116"
"070XX Salem Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.98768727720169 30.03546301447645)",,,,,"3706612.00000000","560889.00000000","A0084013","7","1C",,"2013-01-01T14:23:21.000","2013-01-01T11:53:50.000","2013-01-01T14:13:44.000","103","DISTURBANCE (OTHER)","70127"
"049XX Lafaye St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0488187953641 30.008988980826448)",,,,,"3687378.00000000","551040.00000000","A0084113","3","0A","2013-01-01T11:57:05.000","2013-01-01T12:00:09.000","2013-01-01T11:55:14.000","2013-01-01T11:56:41.000","21","COMPLAINT OTHER","70122"
"007XX S Dupre St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09471198351086 29.961551633882202)",,,,,"3673040.00000000","533630.00000000","A0084213","1","1F",,"2013-01-01T11:55:52.000","2013-01-01T11:55:51.000",,"17T","TRAFFIC ATTACHMENT","70119"
"065XX West End Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-90.11441625061262 30.009098397413627)",,,,,"3666617.00000000","550853.00000000","A0084313","3","1H","2013-01-01T11:56:59.000","2013-01-01T12:00:04.000","2013-01-01T11:56:57.000","2013-01-01T11:56:57.000","18","TRAFFIC INCIDENT","70124"
"Chef Menteur Hwy & Louisa Dr","UNF","UNFOUNDED","POINT (-90.03638460357375 30.00539659900659)",,,,,"3691328.00000000","549778.00000000","A0084413","3","1B","2013-01-01T12:09:27.000","2013-01-01T12:15:34.000","2013-01-01T11:58:11.000","2013-01-01T12:05:55.000","107","SUSPICIOUS PERSON","70126"
"014XX Sere St","NAT","NECESSARY ACTION TAKEN","POINT (-90.077587888809 29.993693413795622)",,,,,"3678334.00000000","545377.00000000","A0084513","3","2C","2013-01-01T12:03:58.000","2013-01-01T12:06:36.000","2013-01-01T11:59:30.000","2013-01-01T12:00:46.000","62A","BURGLAR ALARM, SILEN","70122"
"044XX Duplessis St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07770525880751 30.002689707023592)",,,,,"3678261.00000000","548648.00000000","A0084613","3","1B","2013-01-01T12:13:40.000","2013-01-01T12:23:59.000","2013-01-01T11:58:00.000","2013-01-01T12:09:04.000","21","COMPLAINT OTHER","70122"
"002XX N Galvez St","RTF","REPORT TO FOLLOW","POINT (-90.08114063556424 29.963103437895395)",,,,,"3677331.00000000","534241.00000000","A0084713","1","1E","2013-01-01T12:12:44.000","2013-01-01T13:51:08.000","2013-01-01T11:58:10.000","2013-01-01T12:05:50.000","100","HIT & RUN","70112"
"Decatur St & Esplanade Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.05806767218385 29.962012865940665)",,,,,"3684641.00000000","533925.00000000","A0084813","8","1H",,"2013-01-01T12:18:51.000","2013-01-01T12:02:06.000","2013-01-01T12:02:06.000","21","COMPLAINT OTHER","70116"
"004XX S Murat St","RTF","REPORT TO FOLLOW","POINT (-90.10754117362737 29.974615923492674)",,,,,"3668927.00000000","538337.00000000","A0084913","3","1F","2013-01-01T12:29:54.000","2013-01-01T13:05:46.000","2013-01-01T12:01:08.000","2013-01-01T12:09:16.000","59","CRIMINAL MISCHIEF","70119"
"014XX Josephine St","RTF","REPORT TO FOLLOW","POINT (-90.07778932673469 29.932516294943316)",,,,,"3678514.00000000","523130.00000000","A0085013","6","1H","2013-01-01T12:03:59.000","2013-01-01T14:23:22.000","2013-01-01T12:03:57.000","2013-01-01T12:03:58.000","21","COMPLAINT OTHER","70130"
"St Peter & River","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0483813","0","1F",,"2013-01-04T13:48:12.000","2013-01-04T13:47:57.000",,"17M","MUNICIPAL ATTACHMENT",
"022XX Abundance St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05747382943474 29.988940523759634)",,,,,"3684720.00000000","543719.00000000","A0085113","3","1C","2013-01-01T12:05:43.000","2013-01-01T12:08:58.000","2013-01-01T12:03:13.000","2013-01-01T12:05:37.000","103","DISTURBANCE (OTHER)","70122"
"059XX Louisville St","RTF","REPORT TO FOLLOW","POINT (-90.11116606656466 29.99817565213372)",,,,,"3667688.00000000","546892.00000000","A0085213","3","1G","2013-01-01T12:06:16.000","2013-01-01T12:52:35.000","2013-01-01T12:06:08.000","2013-01-01T12:06:09.000","17F","FUGITIVE ATTACHMENT","70124"
"013XX Saint Charles Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07431482649535 29.940392093432376)",,,,,"3679583.00000000","526006.00000000","A0085313","6","2C","2013-01-01T12:08:06.000","2013-01-01T12:10:24.000","2013-01-01T12:06:18.000","2013-01-01T12:08:03.000","62A","BURGLAR ALARM, SILEN","70130"
"002XX Pacific Ave","RTF","REPORT TO FOLLOW","POINT (-90.04587881075287 29.953787176419333)",,,,,"3688534.00000000","530977.00000000","A0085413","4","1A","2013-01-01T12:27:55.000","2013-01-01T14:01:35.000","2013-01-01T12:06:05.000","2013-01-01T12:12:40.000","67","THEFT","70114"
"019XX Soniat St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10943050166719 29.931323972503993)",,,,,"3668497.00000000","522588.00000000","A0085513","2","1C","2013-01-01T12:30:17.000","2013-01-01T13:32:56.000","2013-01-01T12:05:46.000","2013-01-01T12:17:11.000","103","DISTURBANCE (OTHER)","70115"
"Canal St & N Claiborne Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.0775436732553 29.959065174244575)",,,,,"3678486.00000000","532785.00000000","A0085613","1","1H","2013-01-01T12:09:42.000","2013-01-01T12:34:55.000","2013-01-01T12:09:32.000","2013-01-01T12:09:32.000","18","TRAFFIC INCIDENT","70112"
"S Claiborne Ave & Tulane Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07965424208437 29.956728555557888)",,,,,"3677827.00000000","531928.00000000","A0085713","8","1H","2013-01-01T12:32:16.000","2013-01-01T12:36:42.000","2013-01-01T12:09:54.000","2013-01-01T12:09:54.000","21","COMPLAINT OTHER","70112"
"013XX Perdido St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07654701887198 29.952441923991863)",,,,,"3678828.00000000","530380.00000000","A0085813","8","1H",,"2013-01-01T12:26:24.000","2013-01-01T12:12:26.000","2013-01-01T12:12:27.000","21","COMPLAINT OTHER","70112"
"Tullis Dr & Woodland Dr","UNF","UNFOUNDED","POINT (-89.99186717281054 29.90450614515721)",,,,,"3705847.00000000","513253.00000000","A0085913","4","2B","2013-01-01T12:21:00.000","2013-01-01T12:23:30.000","2013-01-01T12:11:42.000","2013-01-01T12:13:22.000","103F","FIGHT","70131"
"006XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06629127670833 29.95781881107571)",,,,,"3682054.00000000","532371.00000000","A0086013","8","0E","2013-01-01T12:23:15.000","2013-01-01T13:49:24.000","2013-01-01T12:12:34.000","2013-01-01T12:18:02.000","21L","LOST OR STOLEN","70112"
"Girod St & S Peters St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06585874167116 29.94612440361843)",,,,,"3682238.00000000","528120.00000000","A0086113","8","1H",,"2013-01-01T12:32:13.000","2013-01-01T12:14:39.000","2013-01-01T12:14:40.000","18","TRAFFIC INCIDENT","70130"
"014XX Annunciation St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06929625356919 29.935503967980864)",,,,,"3681192.00000000","524246.00000000","A0086213","6","1B","2013-01-01T12:27:17.000","2013-01-01T13:17:54.000","2013-01-01T12:16:44.000","2013-01-01T12:20:17.000","21","COMPLAINT OTHER","70130"
"Bienville St & N Pierce St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09803049482062 29.97538774375855)",,,,,"3671935.00000000","538650.00000000","A0086313","1","1H","2013-01-01T12:46:33.000","2013-01-01T12:58:27.000","2013-01-01T12:17:23.000","2013-01-01T12:17:24.000","18","TRAFFIC INCIDENT","70119"
"033XX Tulane Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.09717149706127 29.96492424346296)",,,,,"3672248.00000000","534848.00000000","A0086413","1","1H",,"2013-01-01T12:27:25.000","2013-01-01T12:17:46.000","2013-01-01T12:17:47.000","21","COMPLAINT OTHER","70119"
"044XX Elba St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10499625931723 29.95273532816936)",,,,,"3669818.00000000","530389.00000000","A0086513","2","1G","2013-01-01T12:39:23.000","2013-01-01T12:58:41.000","2013-01-01T12:16:11.000","2013-01-01T12:19:22.000","21","COMPLAINT OTHER","70125"
"Cleveland Ave & S Hennessey St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10404191783779 29.9753450300441)",,,,,"3670032.00000000","538614.00000000","A0086613","3","1H","2013-01-01T12:18:40.000","2013-01-01T12:35:10.000","2013-01-01T12:18:36.000","2013-01-01T12:18:36.000","21","COMPLAINT OTHER","70119"
"Banks St & S Jefferson Davis Pkw","NAT","NECESSARY ACTION TAKEN","POINT (-90.09619825637849 29.967255334779974)",,,,,"3672547.00000000","535699.00000000","A0086713","1","1H","2013-01-01T12:22:55.000","2013-01-01T12:26:45.000","2013-01-01T12:19:13.000","2013-01-01T12:19:13.000","18","TRAFFIC INCIDENT","70119"
"063XX Bellaire Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.12124916843547 30.007923998471668)",,,,,"3664459.00000000","550403.00000000","A0086913","3","1H","2013-01-01T16:15:08.000","2013-01-01T16:47:26.000","2013-01-01T12:20:26.000","2013-01-01T12:43:44.000","21","COMPLAINT OTHER","70124"
"Chartres St & Frenchmen St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05774504404643 29.963533236847137)",,,,,"3684737.00000000","534479.00000000","A0087013","8","1H",,"2013-01-01T12:27:29.000","2013-01-01T12:21:28.000","2013-01-01T12:21:29.000","21","COMPLAINT OTHER","70116"
"033XX Toulouse St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09034314942302 29.97380287564191)",,,,,"3674375.00000000","538100.00000000","A0087113","1","1H",,"2013-01-01T12:45:29.000","2013-01-01T12:22:51.000","2013-01-01T12:22:51.000","21","COMPLAINT OTHER","70119"
"Canal St & Saint Charles Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.06916825985923 29.953086238698337)",,,,,"3681162.00000000","530640.00000000","A0087313","8","1H","2013-01-01T12:47:14.000","2013-01-01T13:09:06.000","2013-01-01T12:24:37.000","2013-01-01T12:24:38.000","21","COMPLAINT OTHER","70130"
"Caffin Ave & Saint Claude Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.01583807943517 29.961115593486223)",,,,,"3698016.00000000","533750.00000000","A0087413","5","1H",,"2013-01-01T12:45:27.000","2013-01-01T12:24:49.000","2013-01-01T12:24:49.000","18","TRAFFIC INCIDENT","70117"
"001XX S Gayoso St","UNF","UNFOUNDED","POINT (-90.09078243634012 29.967443559908087)",,,,,"3674261.00000000","535786.00000000","A0087513","1","1C","2013-01-01T12:30:30.000","2013-01-01T12:49:08.000","2013-01-01T12:23:53.000","2013-01-01T12:26:51.000","103","DISTURBANCE (OTHER)","70119"
"020XX Marengo St","UNF","UNFOUNDED","POINT (-90.09903717234177 29.930786868220782)",,,,,"3671791.00000000","522428.00000000","A0087613","6","2C","2013-01-01T12:33:06.000","2013-01-01T12:38:55.000","2013-01-01T12:24:39.000","2013-01-01T12:27:46.000","62A","BURGLAR ALARM, SILEN","70115"
"039XX Tchoupitoulas St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0947255433051 29.917719590403397)",,,,,"3673208.00000000","517691.00000000","A0087713","6","1H","2013-01-01T13:29:06.000","2013-01-01T13:57:50.000","2013-01-01T12:23:11.000","2013-01-01T13:15:36.000","21","COMPLAINT OTHER","70115"
"Cypress Grove Ct & Tullis Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.99577588809252 29.901600668785182)",,,,,"3704621.00000000","512182.00000000","A0087813","4","1H","2013-01-01T12:27:34.000","2013-01-01T12:37:05.000","2013-01-01T12:27:32.000","2013-01-01T12:27:32.000","18","TRAFFIC INCIDENT","70131"
"022XX A P Tureaud Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.06741077177365 29.979353767635807)",,,,,"3681613.00000000","540198.00000000","A0087913","5","2B","2013-01-01T12:32:10.000","2013-01-01T12:39:18.000","2013-01-01T12:26:11.000","2013-01-01T12:28:05.000","103","DISTURBANCE (OTHER)","70119"
"009XX Hagan Ave","VOI","VOID","POINT (-90.08753874081334 29.976804091212113)",,,,,"3675251.00000000","539201.00000000","A0088013","1","2C",,"2013-01-01T12:37:12.000","2013-01-01T12:27:31.000","2013-01-01T12:31:08.000","62A","BURGLAR ALARM, SILEN","70119"
"021XX N Claiborne Ave","GOA","GONE ON ARRIVAL","POINT (-90.0581432683293 29.973148324913314)",,,,,"3684572.00000000","537974.00000000","A0088213","5","2C","2013-01-01T12:33:28.000","2013-01-01T12:38:44.000","2013-01-01T12:28:41.000","2013-01-01T12:30:30.000","103","DISTURBANCE (OTHER)","70116"
"014XX Japonica St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0283999582738 29.967750020734968)",,,,,"3694011.00000000","536117.00000000","A0088313","5","2H","2013-01-01T12:39:53.000","2013-01-01T12:45:55.000","2013-01-01T12:29:17.000","2013-01-01T12:33:58.000","21","COMPLAINT OTHER","70117"
"020XX 1st St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08518169722703 29.93621113860781)",,,,,"3676158.00000000","524448.00000000","A0088413","6","2H","2013-01-01T12:37:07.000","2013-01-01T12:56:13.000","2013-01-01T12:26:23.000","2013-01-01T12:34:18.000","21","COMPLAINT OTHER","70113"
"043XX Magazine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10024597800603 29.920854209150633)",,,,,"3671447.00000000","518812.00000000","A0088513","6","1G","2013-01-01T12:50:17.000","2013-01-01T13:55:38.000","2013-01-01T12:33:27.000","2013-01-01T12:34:48.000","58R","RECOVERY OF REPORTED","70115"
"030XX Gentilly Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-90.06129000894566 29.99711465789073)",,,,,"3683479.00000000","546678.00000000","A0088613","3","2C","2013-01-01T12:37:13.000","2013-01-01T12:43:33.000","2013-01-01T12:32:31.000","2013-01-01T12:35:12.000","62A","BURGLAR ALARM, SILEN","70122"
"Elysian Fields Ave & N Rampart S","NAT","NECESSARY ACTION TAKEN","POINT (-90.05689470292616 29.96754273469347)",,,,,"3684990.00000000","535940.00000000","A0088713","8","2H","2013-01-01T12:37:02.000","2013-01-01T13:18:09.000","2013-01-01T12:32:10.000","2013-01-01T12:35:17.000","94F","FIREWORKS","70116"
"Touro St & Urquhart St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05943200732058 29.970424563297026)",,,,,"3684175.00000000","536979.00000000","A0088813","5","1H","2013-01-01T13:07:41.000","2013-01-01T13:40:11.000","2013-01-01T12:33:26.000","2013-01-01T13:06:53.000","94F","FIREWORKS","70116"
"027XX Tulane Ave","RTF","REPORT TO FOLLOW","POINT (-90.09083104459019 29.96176529628474)",,,,,"3674268.00000000","533721.00000000","A0088913","1","1H","2013-01-01T12:41:29.000","2013-01-01T13:03:35.000","2013-01-01T12:35:04.000","2013-01-01T12:35:05.000","21","COMPLAINT OTHER","70119"
"052XX Sandhurst Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.99345741762889 30.02519565180033)",,,,,"3704830.00000000","557134.00000000","A0089113","7","2C","2013-01-01T12:40:52.000","2013-01-01T12:44:06.000","2013-01-01T12:35:04.000","2013-01-01T12:36:58.000","62A","BURGLAR ALARM, SILEN","70126"
"025XX Pauger St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0610385451311 29.975467088419162)",,,,,"3683646.00000000","538807.00000000","A0089213","5","1H","2013-01-01T12:43:10.000","2013-01-01T13:44:35.000","2013-01-01T12:36:07.000","2013-01-01T12:39:11.000","21","COMPLAINT OTHER","70116"
"015XX Dumaine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07035767391636 29.96440288725113)",,,,,"3680740.00000000","534751.00000000","A0089313","1","1H",,"2013-01-01T12:55:40.000","2013-01-01T12:38:36.000","2013-01-01T12:38:36.000","21","COMPLAINT OTHER","70116"
"101XX Dwyer Rd","NAT","NECESSARY ACTION TAKEN","POINT (-89.9678695195608 30.027220793626917)",,,,,"3712918.00000000","557966.00000000","A0089413","7","1A","2013-01-01T13:01:56.000","2013-01-01T14:11:44.000","2013-01-01T12:35:50.000","2013-01-01T13:00:08.000","21","COMPLAINT OTHER","70127"
"005XX Bienville St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0089513","0","2B","2013-01-01T12:51:56.000","2013-01-01T14:33:44.000","2013-01-01T12:39:42.000","2013-01-01T12:39:42.000","24","MEDICAL","70130"
"073XX Perth St","VOI","VOID","POINT (-90.01400078965203 30.030795798803183)",,,,,"3698306.00000000","559095.00000000","A0089613","7","2C",,"2013-01-01T12:43:17.000","2013-01-01T12:40:41.000","2013-01-01T12:42:01.000","62A","BURGLAR ALARM, SILEN","70126"
"004XX Natchez St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06743340740239 29.949442312476332)",,,,,"3681726.00000000","529321.00000000","A0089713","8","1C","2013-01-01T13:34:54.000","2013-01-01T13:45:21.000","2013-01-01T12:42:02.000","2013-01-01T13:14:34.000","21","COMPLAINT OTHER","70130"
"022XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08225922371912 29.962302830071884)",,,,,"3676980.00000000","533946.00000000","A0089813","1","1C","2013-01-01T12:52:41.000","2013-01-01T13:21:07.000","2013-01-01T12:44:40.000","2013-01-01T12:46:08.000","103","DISTURBANCE (OTHER)","70119"
"I-610 E & St Bernard Exit","RTF","REPORT TO FOLLOW","POINT (-90.08033835678138 29.992784630618736)",,,,,"3677467.00000000","545037.00000000","A0089913","3","1C","2013-01-01T13:18:39.000","2013-01-01T14:18:26.000","2013-01-01T12:44:34.000","2013-01-01T13:07:43.000","20","AUTO ACCIDENT","70122"
"033XX Tulane Ave","VOI","VOID","POINT (-90.09693903585 29.964823060180514)",,,,,"3672322.00000000","534812.00000000","A0090013","1","2C",,"2013-01-01T12:52:05.000","2013-01-01T12:44:56.000","2013-01-01T12:47:03.000","62A","BURGLAR ALARM, SILEN","70119"
"007XX Marigny St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05526663971517 29.96469993817254)",,,,,"3685517.00000000","534912.00000000","A0090113","8","1H",,"2013-01-01T12:53:31.000","2013-01-01T12:47:25.000","2013-01-01T12:47:25.000","18","TRAFFIC INCIDENT","70117"
"026XX Jonquil St","RTF","REPORT TO FOLLOW","POINT (-90.04838478174389 29.998532063582662)",,,,,"3687558.00000000","547239.00000000","A0090213","3","2C","2013-01-01T13:07:47.000","2013-01-01T14:37:27.000","2013-01-01T12:44:30.000","2013-01-01T13:01:20.000","21","COMPLAINT OTHER","70122"
"024XX 1st St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08768425823379 29.939600854502622)",,,,,"3675352.00000000","525672.00000000","A0090313","6","1A","2013-01-01T13:19:20.000","2013-01-01T13:28:52.000","2013-01-01T12:42:06.000","2013-01-01T13:16:41.000","21","COMPLAINT OTHER","70113"
"Eugenie Ct & Tullis Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.00830882927686 29.901191282339315)",,,,,"3700652.00000000","511987.00000000","A0090413","4","1H","2013-01-01T12:51:25.000","2013-01-01T12:57:20.000","2013-01-01T12:51:22.000","2013-01-01T12:51:22.000","18","TRAFFIC INCIDENT","70131"
"Melpomene St & Tchoupitoulas St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0666196151629 29.936184974137053)",,,,,"3682037.00000000","524503.00000000","A0090513","6","1H","2013-01-01T12:51:53.000","2013-01-01T13:10:10.000","2013-01-01T12:51:43.000","2013-01-01T12:51:44.000","18","TRAFFIC INCIDENT","70130"
"Carondelet St & Washington Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.086660201939 29.931847158571436)",,,,,"3675707.00000000","522856.00000000","A0090613","6","1H",,"2013-01-01T13:07:02.000","2013-01-01T12:52:12.000","2013-01-01T12:52:12.000","21","COMPLAINT OTHER","70115"
